sunzen,elev,aot,wv,C_B2,C_B3,C_B4,C_B5,C_B6,C_B7,Ce_B2,Ce_B3,Ce_B4,Ce_B5,Ce_B6,Ce_B7,Edir_B2,Edir_B3,Edir_B4,Edir_B5,Edir_B6,Edir_B7,Edif_B2,Edif_B3,Edif_B4,Edif_B5,Edif_B6,Edif_B7,Eenv_B2,Eenv_B3,Eenv_B4,Eenv_B5,Eenv_B6,Eenv_B7,sec
70.0,2250,0.3,3.0,1.49554,0.98906,0.71843,0.45313,0.16155,0.12552,1.61729,1.06099,0.76682,0.48128,0.16861,0.12952,164.038,195.426,210.068,182.09,51.611,19.734,245.326,193.288,150.92,82.511,8.338,2.477,19.971,14.057,10.164,5.125,0.364,0.079,2.442
72.5,2250,0.3,3.0,1.85013,1.18695,0.84589,0.52325,0.18199,0.14086,1.98917,1.26605,0.89786,0.55275,0.18917,0.14494,119.474,147.132,163.462,146.948,43.585,16.704,221.042,174.638,138.271,76.891,7.932,2.353,16.612,11.638,8.495,4.335,0.313,0.068,2.487
75.0,2250,0.3,3.0,2.42925,1.49445,1.03737,0.62468,0.20969,0.16124,2.59657,1.58468,1.09471,0.65615,0.21706,0.16534,79.927,102.889,119.486,112.816,35.562,13.675,194.163,153.762,123.951,70.474,7.457,2.205,13.373,9.284,6.852,3.55,0.262,0.056,2.466
77.5,2250,0.3,3.0,3.50395,2.02724,1.35397,0.78389,0.24953,0.18986,3.72375,2.13679,1.42021,0.81844,0.25713,0.19408,46.925,64.274,79.451,80.402,27.612,10.671,164.423,130.299,107.574,63.026,6.89,2.026,10.314,7.041,5.263,2.778,0.21,0.045,2.553
80.0,2250,0.3,3.0,5.95255,3.12431,1.96259,1.06747,0.31225,0.23357,6.29202,3.27366,2.04593,1.10751,0.32026,0.23797,22.129,33.264,45.179,50.777,19.84,7.732,131.724,103.927,88.668,54.203,6.195,1.806,7.512,4.968,3.765,2.033,0.159,0.034,2.545
10.0,2500,0.3,3.0,0.39533,0.29927,0.23659,0.16257,0.06206,0.0473,0.46259,0.34578,0.27117,0.18499,0.0685,0.05101,1162.195,1180.161,1085.416,795.961,182.115,68.927,459.456,353.183,256.794,129.397,11.302,3.26,78.162,54.892,37.535,17.849,1.173,0.256,0.98
12.5,2500,0.3,3.0,0.39899,0.30187,0.23857,0.16387,0.06256,0.04769,0.46642,0.34848,0.2732,0.18632,0.069,0.05142,1147.398,1165.979,1073.127,787.544,180.366,68.268,457.801,351.979,256.012,129.056,11.284,3.256,77.369,54.341,37.169,17.68,1.162,0.254,1.097
15.0,2500,0.3,3.0,0.40354,0.30511,0.24103,0.16549,0.06319,0.04819,0.47119,0.35184,0.27573,0.18797,0.06963,0.05191,1129.398,1148.72,1058.166,777.294,178.235,67.466,455.757,350.491,255.045,128.634,11.262,3.251,76.402,53.67,36.723,17.474,1.149,0.251,1.22
17.5,2500,0.3,3.0,0.40904,0.30902,0.24399,0.16744,0.06393,0.04878,0.47695,0.35588,0.27878,0.18995,0.07039,0.05251,1108.245,1128.428,1040.568,765.234,175.727,66.522,453.312,348.709,253.887,128.128,11.235,3.245,75.264,52.88,36.199,17.232,1.134,0.248,1.265
20.0,2500,0.3,3.0,0.41554,0.31364,0.24749,0.16973,0.06481,0.04947,0.48377,0.36067,0.28237,0.1923,0.07127,0.0532,1084.0,1105.157,1020.376,751.39,172.847,65.438,450.45,346.623,252.53,127.536,11.203,3.237,73.956,51.972,35.596,16.953,1.116,0.244,1.341
22.5,2500,0.3,3.0,0.42315,0.31902,0.25156,0.1724,0.06584,0.05028,0.49174,0.36624,0.28656,0.19501,0.0723,0.05401,1056.734,1078.967,997.638,735.793,169.601,64.215,447.153,344.216,250.963,126.85,11.166,3.229,72.483,50.948,34.916,16.639,1.096,0.239,1.455
25.0,2500,0.3,3.0,0.43194,0.32524,0.25625,0.17547,0.06701,0.05121,0.50096,0.37268,0.29138,0.19814,0.07348,0.05493,1026.53,1049.928,972.41,718.479,165.996,62.858,443.401,341.474,249.177,126.069,11.124,3.219,70.845,49.81,34.16,16.29,1.074,0.234,1.563
27.5,2500,0.3,3.0,0.44205,0.33235,0.26161,0.17897,0.06835,0.05227,0.51155,0.38005,0.29689,0.20171,0.07483,0.05601,993.479,1018.122,944.754,699.485,162.038,61.368,439.167,338.376,247.157,125.185,11.075,3.208,69.047,48.561,33.33,15.907,1.05,0.229,1.579
30.0,2500,0.3,3.0,0.45362,0.34047,0.26771,0.18294,0.06986,0.05349,0.52368,0.38846,0.30316,0.20576,0.07635,0.05722,957.684,983.635,914.74,678.856,157.736,59.748,434.426,334.902,244.889,124.192,11.02,3.196,67.092,47.202,32.427,15.49,1.023,0.223,1.707
32.5,2500,0.3,3.0,0.46684,0.34971,0.27464,0.18744,0.07158,0.05484,0.53753,0.39803,0.31029,0.21035,0.07808,0.05859,919.262,946.569,882.445,656.64,153.1,58.001,429.144,331.027,242.357,123.082,10.959,3.181,64.984,45.736,31.453,15.04,0.995,0.217,1.776
35.0,2500,0.3,3.0,0.48192,0.36021,0.28249,0.19253,0.07351,0.05638,0.55333,0.40891,0.31836,0.21553,0.08002,0.06013,878.341,907.032,847.955,632.889,148.138,56.133,423.287,326.724,239.542,121.848,10.889,3.165,62.728,44.166,30.409,14.558,0.965,0.21,1.84
37.5,2500,0.3,3.0,0.49914,0.37215,0.29139,0.19827,0.07568,0.05812,0.57138,0.42127,0.3275,0.22138,0.08221,0.06187,835.064,865.145,811.361,607.659,142.861,54.145,416.814,321.962,236.423,120.48,10.812,3.147,60.329,42.496,29.299,14.045,0.932,0.203,1.894
40.0,2500,0.3,3.0,0.51885,0.38573,0.30148,0.20476,0.07812,0.06007,0.59205,0.43534,0.33787,0.22799,0.08467,0.06383,789.588,821.042,772.768,581.013,137.281,52.043,409.68,316.704,232.975,118.966,10.725,3.126,57.792,40.729,28.122,13.501,0.898,0.196,1.946
42.5,2500,0.3,3.0,0.54149,0.40124,0.31296,0.2121,0.08088,0.06227,0.61577,0.45141,0.34967,0.23548,0.08744,0.06604,742.09,774.871,732.287,553.018,131.409,49.831,401.834,310.912,229.173,117.297,10.628,3.103,55.124,38.869,26.884,12.929,0.862,0.188,2.039
45.0,2500,0.3,3.0,0.56761,0.41902,0.32605,0.22045,0.08399,0.06476,0.64315,0.46982,0.36312,0.24399,0.09057,0.06855,692.763,726.795,690.04,523.745,125.258,47.513,393.219,304.541,224.985,115.457,10.52,3.077,52.33,36.919,25.585,12.329,0.824,0.18,2.088
47.5,2500,0.3,3.0,0.59794,0.4395,0.34106,0.22996,0.0875,0.06759,0.67493,0.49103,0.37855,0.25368,0.0941,0.07138,641.826,676.996,646.164,493.275,118.842,45.095,383.771,297.542,220.378,113.433,10.399,3.048,49.418,34.886,24.228,11.702,0.784,0.171,2.172
50.0,2500,0.3,3.0,0.63342,0.46327,0.35837,0.24087,0.09151,0.07078,0.71212,0.51565,0.39635,0.2648,0.09813,0.07459,589.523,625.676,600.808,461.694,112.174,42.582,373.416,289.855,215.312,111.206,10.265,3.014,46.397,32.774,22.818,11.05,0.743,0.162,2.213
52.5,2500,0.3,3.0,0.67535,0.49108,0.3785,0.25346,0.09608,0.07444,0.75607,0.54445,0.41705,0.27764,0.10273,0.07824,536.129,573.062,554.139,429.094,105.271,39.98,362.073,281.418,209.744,108.758,10.114,2.976,43.276,30.588,21.357,10.374,0.7,0.152,2.235
55.0,2500,0.3,3.0,0.72547,0.52397,0.40214,0.26813,0.10134,0.07864,0.8086,0.57852,0.44134,0.29258,0.10802,0.08248,481.958,519.414,506.346,395.581,98.148,37.296,349.647,272.156,203.621,106.066,9.946,2.933,40.065,28.336,19.849,9.675,0.656,0.143,2.3
57.5,2500,0.3,3.0,0.78628,0.56337,0.43022,0.28539,0.10744,0.08351,0.87234,0.61933,0.4702,0.31018,0.11417,0.08736,427.37,465.027,457.643,361.27,90.823,34.534,336.032,261.982,196.885,103.103,9.758,2.884,36.778,26.025,18.298,8.956,0.611,0.133,2.316
60.0,2500,0.3,3.0,0.86137,0.61133,0.46406,0.30598,0.11459,0.08917,0.95104,0.66901,0.50499,0.33117,0.12136,0.09305,372.784,410.249,408.277,326.292,83.315,31.703,321.104,250.798,189.465,99.839,9.547,2.827,33.427,23.664,16.709,8.219,0.564,0.123,2.362
62.5,2500,0.3,3.0,0.95616,0.67086,0.50559,0.33093,0.12306,0.09583,1.05039,0.73068,0.54768,0.3566,0.12988,0.09972,318.692,355.487,358.54,290.8,75.645,28.811,304.721,238.483,181.275,96.234,9.309,2.761,30.03,21.263,15.089,7.464,0.516,0.112,2.369
65.0,2500,0.3,3.0,1.07918,0.7466,0.55772,0.36178,0.13327,0.10385,1.17933,0.80912,0.60126,0.38804,0.14015,0.10775,265.678,301.23,308.782,254.971,67.834,25.865,286.714,224.898,172.214,92.243,9.04,2.686,26.608,18.834,13.444,6.696,0.467,0.101,2.447
67.5,2500,0.3,3.0,1.24452,0.84597,0.62501,0.40088,0.14579,0.11353,1.35263,0.91206,0.67042,0.42789,0.15275,0.11746,214.451,248.079,259.434,219.022,59.91,22.876,266.888,209.868,162.148,87.801,8.734,2.597,23.184,16.394,11.782,5.917,0.417,0.09,2.454
70.0,2500,0.3,3.0,1.47717,0.98174,0.7151,0.45207,0.16152,0.12551,1.59648,1.05269,0.76303,0.48007,0.16857,0.12949,165.869,196.781,211.041,183.227,51.901,19.855,245.016,193.188,150.916,82.831,8.383,2.492,19.791,13.961,10.114,5.13,0.366,0.079,2.438
72.5,2500,0.3,3.0,1.82522,1.17738,0.84166,0.52194,0.18196,0.14089,1.96129,1.25535,0.89312,0.55129,0.18914,0.14493,120.989,148.288,164.312,147.941,43.845,16.815,220.831,174.592,138.295,77.217,7.978,2.369,16.464,11.561,8.455,4.342,0.315,0.068,2.435
75.0,2500,0.3,3.0,2.39269,1.48112,1.03167,0.62299,0.20964,0.16123,2.55611,1.56997,1.08843,0.65428,0.21699,0.16537,81.102,103.823,120.198,113.653,35.79,13.775,194.052,153.774,124.005,70.805,7.503,2.221,13.254,9.225,6.822,3.556,0.263,0.057,2.515
77.5,2500,0.3,3.0,3.44322,2.00665,1.34562,0.78155,0.24946,0.18979,3.65731,2.11436,1.41112,0.8159,0.25705,0.19398,47.748,64.968,80.008,81.068,27.804,10.759,164.407,130.368,107.66,63.359,6.936,2.042,10.222,6.998,5.241,2.784,0.211,0.045,2.551
80.0,2500,0.3,3.0,5.8284,3.08666,1.94845,1.06385,0.31217,0.23344,6.15758,3.23315,2.03077,1.10363,0.32018,0.2378,22.611,33.708,45.566,51.259,19.992,7.805,131.786,104.045,88.783,54.532,6.241,1.822,7.443,4.938,3.751,2.039,0.16,0.034,2.559
10.0,2750,0.3,3.0,0.39269,0.29801,0.23594,0.16232,0.06205,0.0473,0.45897,0.34402,0.27024,0.18464,0.06849,0.05102,1166.614,1182.961,1087.257,798.36,182.698,69.112,458.119,352.539,256.526,129.59,11.337,3.269,77.324,54.428,37.299,17.822,1.176,0.257,0.977
12.5,2750,0.3,3.0,0.39631,0.30061,0.23791,0.16362,0.06255,0.0477,0.46277,0.34671,0.27227,0.18597,0.06899,0.05141,1151.798,1168.77,1074.962,789.932,180.946,68.453,456.474,351.339,255.747,129.25,11.319,3.265,76.54,53.882,36.936,17.653,1.165,0.254,1.077
15.0,2750,0.3,3.0,0.40082,0.30383,0.24036,0.16524,0.06317,0.04819,0.46749,0.35004,0.27479,0.18762,0.06962,0.05191,1133.775,1151.499,1059.993,779.667,178.811,67.65,454.442,349.857,254.783,128.83,11.296,3.26,75.585,53.217,36.494,17.448,1.152,0.252,1.191
17.5,2750,0.3,3.0,0.40627,0.30771,0.24332,0.16718,0.06392,0.04878,0.47319,0.35407,0.27783,0.1896,0.07037,0.0525,1112.594,1131.193,1042.385,767.59,176.299,66.705,452.01,348.083,253.628,128.326,11.269,3.254,74.461,52.435,35.973,17.206,1.137,0.248,1.286
20.0,2750,0.3,3.0,0.41272,0.31231,0.2468,0.16947,0.0648,0.04947,0.47995,0.35882,0.28141,0.19193,0.07126,0.05319,1088.317,1107.903,1022.182,753.726,173.414,65.62,449.165,346.004,252.275,127.735,11.238,3.246,73.169,51.535,35.374,16.929,1.119,0.244,1.34
22.5,2750,0.3,3.0,0.42024,0.31766,0.25085,0.17213,0.06583,0.05028,0.48783,0.36436,0.28557,0.19465,0.07228,0.05401,1061.015,1081.693,999.431,738.106,170.162,64.397,445.886,343.606,250.712,127.053,11.201,3.238,71.713,50.521,34.699,16.616,1.099,0.24,1.447
25.0,2750,0.3,3.0,0.42896,0.32383,0.25553,0.17519,0.067,0.05122,0.49696,0.37075,0.29037,0.19776,0.07347,0.05495,1030.769,1052.632,974.189,720.766,166.549,63.038,442.154,340.874,248.931,126.274,11.159,3.229,70.095,49.394,33.949,16.268,1.077,0.235,1.544
27.5,2750,0.3,3.0,0.43897,0.33091,0.26087,0.17869,0.06834,0.05229,0.50744,0.37808,0.29586,0.20132,0.07482,0.05602,997.67,1020.8,946.517,701.743,162.584,61.547,437.944,337.788,246.916,125.393,11.111,3.218,68.318,48.156,33.125,15.885,1.053,0.23,1.648
30.0,2750,0.3,3.0,0.45042,0.33898,0.26695,0.18265,0.06985,0.05348,0.51945,0.38644,0.30211,0.20537,0.07634,0.05722,961.822,986.285,916.485,681.083,158.275,59.925,433.228,334.328,244.655,124.403,11.056,3.205,66.387,46.81,32.228,15.469,1.026,0.224,1.673
32.5,2750,0.3,3.0,0.46351,0.34816,0.27385,0.18715,0.07157,0.05485,0.53315,0.39594,0.30921,0.20994,0.07806,0.0586,923.34,949.186,884.169,658.831,153.629,58.177,427.975,330.467,242.129,123.297,10.995,3.191,64.304,45.358,31.261,15.021,0.998,0.218,1.773
35.0,2750,0.3,3.0,0.47844,0.35859,0.28167,0.19222,0.0735,0.05639,0.54879,0.40675,0.31724,0.21511,0.08,0.06013,882.353,909.613,849.656,635.04,148.658,56.307,422.149,326.18,239.322,122.066,10.926,3.175,62.075,43.803,30.224,14.54,0.967,0.211,1.871
37.5,2750,0.3,3.0,0.49548,0.37045,0.29053,0.19795,0.07566,0.05812,0.56664,0.41903,0.32635,0.22095,0.08219,0.06188,839.001,867.686,813.038,609.768,143.371,54.317,415.709,321.434,236.211,120.702,10.848,3.157,59.705,42.149,29.121,14.029,0.935,0.204,1.901
40.0,2750,0.3,3.0,0.51499,0.38395,0.30058,0.20442,0.07811,0.06008,0.58707,0.433,0.33667,0.22755,0.08465,0.06383,793.443,823.538,774.417,583.076,137.779,52.213,408.612,316.195,232.771,119.193,10.762,3.137,57.197,40.398,27.953,13.487,0.901,0.196,1.985
42.5,2750,0.3,3.0,0.53738,0.39935,0.312,0.21175,0.08086,0.06228,0.61053,0.44895,0.34841,0.23502,0.08741,0.06604,745.853,777.317,733.904,555.03,131.895,49.998,400.806,310.424,228.979,117.529,10.665,3.114,54.56,38.555,26.723,12.916,0.864,0.188,2.096
45.0,2750,0.3,3.0,0.56321,0.417,0.32503,0.22007,0.08397,0.06477,0.63759,0.46723,0.36181,0.24351,0.09054,0.06854,696.426,729.186,691.623,525.703,125.731,47.677,392.234,304.074,224.801,115.694,10.558,3.088,51.798,36.624,25.433,12.318,0.826,0.18,2.095
47.5,2750,0.3,3.0,0.59319,0.43734,0.33998,0.22957,0.08749,0.06759,0.66899,0.48829,0.37716,0.25318,0.09409,0.07137,645.377,679.325,647.709,495.173,119.3,45.256,382.832,297.099,220.205,113.675,10.438,3.059,48.92,34.609,24.086,11.692,0.787,0.171,2.194
50.0,2750,0.3,3.0,0.62826,0.46094,0.35721,0.24045,0.09149,0.0708,0.70573,0.51272,0.39487,0.26427,0.09811,0.07459,592.95,627.935,602.312,463.528,112.617,42.74,372.527,289.438,215.151,111.453,10.303,3.026,45.934,32.516,22.685,11.042,0.746,0.162,2.17
52.5,2750,0.3,3.0,0.66968,0.48854,0.37724,0.25301,0.09607,0.07445,0.74911,0.5413,0.41546,0.27707,0.10272,0.07826,539.419,575.245,555.597,430.859,105.698,40.135,361.238,281.029,209.596,109.011,10.154,2.988,42.848,30.35,21.234,10.368,0.703,0.153,2.217
55.0,2750,0.3,3.0,0.71918,0.52117,0.40076,0.26764,0.10132,0.07865,0.80097,0.57509,0.43963,0.29198,0.108,0.08247,485.096,521.512,507.752,397.27,98.558,37.446,348.872,271.797,203.488,106.325,9.986,2.945,39.674,28.118,19.736,9.671,0.658,0.143,2.295
57.5,2750,0.3,3.0,0.7792,0.56026,0.42869,0.28486,0.10742,0.08351,0.86383,0.61556,0.46834,0.30953,0.11414,0.08734,430.34,467.03,458.992,362.878,91.215,34.68,335.32,261.656,196.767,103.368,9.798,2.896,36.422,25.828,18.196,8.953,0.613,0.133,2.34
60.0,2750,0.3,3.0,0.85327,0.60782,0.46236,0.30539,0.11457,0.08918,0.94143,0.6648,0.50293,0.33046,0.12133,0.09305,375.566,412.145,409.562,327.812,83.687,31.844,320.461,250.508,189.364,100.111,9.588,2.84,33.108,23.487,16.618,8.217,0.566,0.123,2.359
62.5,2750,0.3,3.0,0.94673,0.66683,0.50366,0.33027,0.12303,0.09583,1.03933,0.72591,0.54537,0.35581,0.12985,0.09974,321.266,357.263,359.754,292.224,75.996,28.946,304.152,238.232,181.192,96.512,9.35,2.774,29.748,21.107,15.008,7.465,0.518,0.113,2.362
65.0,2750,0.3,3.0,1.06792,0.74187,0.55548,0.36103,0.13324,0.10383,1.16628,0.80361,0.59863,0.38717,0.14012,0.10776,268.021,302.871,309.915,256.291,68.163,25.994,286.226,224.69,172.152,92.529,9.082,2.699,26.362,18.699,13.373,6.698,0.469,0.102,2.413
67.5,2750,0.3,3.0,1.23067,0.84028,0.62236,0.40001,0.14575,0.11353,1.33676,0.90551,0.66736,0.42689,0.15271,0.11748,216.538,249.567,260.476,220.229,60.214,22.999,266.487,209.707,162.109,88.093,8.776,2.611,22.973,16.279,11.722,5.92,0.419,0.091,2.441
70.0,2750,0.3,3.0,1.45943,0.97465,0.71187,0.45103,0.16148,0.12554,1.5764,1.04464,0.75935,0.47889,0.16854,0.12954,167.673,198.099,211.98,184.31,52.179,19.97,244.707,193.077,150.902,83.13,8.426,2.507,19.613,13.866,10.065,5.135,0.368,0.08,2.444
72.5,2750,0.3,3.0,1.8012,1.16814,0.83755,0.52067,0.1819,0.14089,1.93442,1.245,0.88851,0.54987,0.18909,0.14497,122.484,149.413,165.135,148.889,44.095,16.921,220.618,174.535,138.309,77.522,8.021,2.384,16.318,11.484,8.415,4.347,0.317,0.069,2.483
75.0,2750,0.3,3.0,2.35747,1.46822,1.02615,0.62135,0.20959,0.1612,2.51717,1.55574,1.08232,0.65247,0.21695,0.16531,82.265,104.735,120.888,114.453,36.009,13.871,193.937,153.774,124.049,71.115,7.547,2.236,13.138,9.166,6.791,3.562,0.265,0.057,2.522
77.5,2750,0.3,3.0,3.38487,1.98678,1.33751,0.77929,0.24938,0.18982,3.59347,2.09271,1.40231,0.81345,0.25699,0.19406,48.565,65.646,80.548,81.705,27.989,10.842,164.386,130.424,107.734,63.672,6.98,2.058,10.131,6.954,5.219,2.791,0.213,0.046,2.548
80.0,2750,0.3,3.0,5.70963,3.05041,1.93474,1.06034,0.31202,0.23355,6.02902,3.19415,2.01606,1.09988,0.32001,0.23787,23.091,34.143,45.942,51.722,20.14,7.874,131.841,104.15,88.886,54.843,6.284,1.839,7.375,4.908,3.736,2.045,0.161,0.034,2.524
10.0,3000,0.3,3.0,0.39012,0.2968,0.23531,0.16208,0.06204,0.0473,0.45546,0.34232,0.26935,0.1843,0.06848,0.05102,1170.936,1185.661,1089.019,800.579,183.243,69.283,456.811,351.899,256.256,129.758,11.369,3.277,76.501,53.971,37.068,17.792,1.179,0.258,0.987
12.5,3000,0.3,3.0,0.39372,0.29937,0.23728,0.16338,0.06254,0.04769,0.45922,0.34498,0.27137,0.18563,0.06898,0.05141,1156.102,1171.46,1076.718,792.14,181.488,68.624,455.175,350.704,255.479,129.42,11.351,3.273,75.726,53.431,36.707,17.624,1.168,0.255,1.092
15.0,3000,0.3,3.0,0.39818,0.30258,0.23972,0.16499,0.06317,0.04819,0.46389,0.3483,0.27388,0.18727,0.06961,0.0519,1138.057,1154.177,1061.742,781.863,179.35,67.82,453.154,349.228,254.517,129.001,11.329,3.268,74.782,52.772,36.268,17.419,1.155,0.252,1.183
17.5,3000,0.3,3.0,0.40358,0.30644,0.24266,0.16693,0.06391,0.04878,0.46954,0.3523,0.2769,0.18925,0.07036,0.0525,1116.85,1133.857,1044.126,769.77,176.834,66.875,450.737,347.46,253.366,128.499,11.302,3.262,73.672,51.997,35.751,17.178,1.14,0.249,1.291
20.0,3000,0.3,3.0,0.40997,0.31101,0.24613,0.16922,0.06479,0.04948,0.47623,0.35703,0.28047,0.19158,0.07124,0.0532,1092.542,1110.552,1023.912,755.888,173.944,65.789,447.907,345.389,252.016,127.91,11.27,3.255,72.395,51.106,35.156,16.902,1.122,0.245,1.329
22.5,3000,0.3,3.0,0.41743,0.31633,0.25017,0.17187,0.06582,0.05029,0.48404,0.36253,0.28462,0.19428,0.07227,0.05402,1065.204,1084.323,1001.149,740.247,170.686,64.564,444.646,343.0,250.458,127.229,11.234,3.247,70.957,50.101,34.486,16.589,1.102,0.241,1.457
25.0,3000,0.3,3.0,0.42606,0.32247,0.25482,0.17493,0.06699,0.05121,0.49308,0.36889,0.2894,0.1974,0.07346,0.05495,1034.917,1055.24,975.893,722.883,167.068,63.205,440.935,340.278,248.681,126.453,11.192,3.237,69.358,48.985,33.741,16.243,1.08,0.236,1.524
27.5,3000,0.3,3.0,0.43597,0.3295,0.26015,0.17842,0.06833,0.05228,0.50346,0.37617,0.29487,0.20095,0.0748,0.056,1001.772,1023.383,948.205,703.834,163.096,61.712,436.746,337.204,246.672,125.575,11.144,3.226,67.602,47.758,32.922,15.861,1.056,0.23,1.614
30.0,3000,0.3,3.0,0.44732,0.33752,0.2662,0.18237,0.06985,0.05349,0.51534,0.38447,0.30109,0.20499,0.07633,0.05723,965.872,988.841,918.156,683.144,158.779,60.089,432.056,333.756,244.416,124.588,11.09,3.214,65.694,46.425,32.032,15.447,1.029,0.225,1.705
32.5,3000,0.3,3.0,0.46028,0.34665,0.27308,0.18686,0.07155,0.05485,0.5289,0.39392,0.30815,0.20955,0.07805,0.05859,927.333,951.711,885.821,660.86,154.125,58.34,426.83,329.909,241.898,123.486,11.028,3.2,63.636,44.986,31.071,15.0,1.001,0.218,1.779
35.0,3000,0.3,3.0,0.47506,0.35702,0.28087,0.19192,0.07349,0.05639,0.54437,0.40465,0.31616,0.21471,0.07999,0.06014,886.28,912.103,851.287,637.035,149.145,56.467,421.033,325.637,239.097,122.259,10.96,3.184,61.433,43.446,30.042,14.52,0.97,0.212,1.835
37.5,3000,0.3,3.0,0.49193,0.3688,0.28969,0.19764,0.07566,0.05812,0.56204,0.41685,0.32522,0.22054,0.08218,0.06188,842.856,870.137,814.644,611.724,143.848,54.476,414.627,320.908,235.993,120.899,10.883,3.166,59.09,41.807,28.947,14.01,0.938,0.205,1.95
40.0,3000,0.3,3.0,0.51123,0.38221,0.2997,0.2041,0.0781,0.06007,0.58225,0.43073,0.3355,0.22712,0.08463,0.06384,797.219,825.947,775.996,584.99,138.246,52.369,407.565,315.686,232.563,119.394,10.797,3.146,56.612,40.072,27.787,13.47,0.903,0.197,1.942
42.5,3000,0.3,3.0,0.53339,0.39752,0.31107,0.21141,0.08085,0.06227,0.60544,0.44657,0.34719,0.23458,0.0874,0.06604,749.54,779.678,735.455,556.898,132.35,50.152,399.798,309.934,228.779,117.734,10.701,3.123,54.005,38.246,26.565,12.901,0.867,0.189,2.094
45.0,3000,0.3,3.0,0.55894,0.41505,0.32405,0.21971,0.08396,0.06477,0.63219,0.46472,0.36052,0.24304,0.09053,0.06856,700.015,731.494,693.142,527.521,126.174,47.829,391.267,303.606,224.611,115.904,10.593,3.098,51.275,36.332,25.284,12.304,0.829,0.181,2.107
47.5,3000,0.3,3.0,0.58859,0.43525,0.33892,0.22918,0.08747,0.06759,0.66323,0.48562,0.37581,0.25269,0.09406,0.07138,648.857,681.574,649.192,496.938,119.73,45.406,381.911,296.653,220.026,113.89,10.473,3.069,48.43,34.336,23.946,11.681,0.789,0.172,2.193
50.0,3000,0.3,3.0,0.62326,0.45867,0.35608,0.24004,0.09148,0.07079,0.69952,0.50987,0.39344,0.26375,0.09809,0.07459,596.31,630.119,603.755,465.234,113.034,42.887,371.655,289.017,214.984,111.674,10.34,3.036,45.478,32.262,22.555,11.032,0.748,0.163,2.189
52.5,3000,0.3,3.0,0.66419,0.48607,0.37602,0.25257,0.09604,0.07446,0.74237,0.53823,0.41392,0.27652,0.10269,0.07828,542.646,577.355,556.996,432.501,106.1,40.278,360.419,280.636,209.441,109.237,10.19,2.999,42.427,30.115,21.113,10.359,0.705,0.154,2.267
55.0,3000,0.3,3.0,0.71308,0.51846,0.39942,0.26716,0.10131,0.07865,0.79356,0.57175,0.43797,0.29139,0.10799,0.08248,488.175,523.54,509.103,398.844,98.944,37.585,348.109,271.433,203.347,106.557,10.024,2.956,39.288,27.903,19.625,9.664,0.661,0.144,2.276
57.5,3000,0.3,3.0,0.77234,0.55723,0.42721,0.28434,0.1074,0.0835,0.8556,0.61189,0.46653,0.3089,0.11411,0.08735,433.254,468.967,460.288,364.377,91.584,34.815,334.62,261.324,196.641,103.606,9.836,2.907,36.072,25.633,18.095,8.949,0.615,0.134,2.338
60.0,3000,0.3,3.0,0.84544,0.6044,0.4607,0.30482,0.11454,0.08916,0.93213,0.66072,0.50093,0.32977,0.1213,0.09304,378.298,413.98,410.797,329.231,84.038,31.975,319.828,250.21,189.255,100.356,9.626,2.851,32.794,23.313,16.527,8.214,0.568,0.124,2.411
62.5,3000,0.3,3.0,0.9376,0.66291,0.50178,0.32963,0.12301,0.09587,1.02862,0.72128,0.54314,0.35505,0.12982,0.09975,323.795,358.982,360.92,293.555,76.327,29.072,303.591,237.973,181.101,96.764,9.389,2.787,29.47,20.953,14.928,7.463,0.52,0.113,2.352
65.0,3000,0.3,3.0,1.05704,0.73728,0.55331,0.3603,0.13321,0.10381,1.15365,0.79826,0.59608,0.38631,0.14008,0.10772,270.325,304.46,311.005,257.526,68.473,26.115,285.743,224.472,172.081,92.787,9.121,2.711,26.118,18.566,13.304,6.698,0.471,0.102,2.41
67.5,3000,0.3,3.0,1.21728,0.83476,0.61978,0.39916,0.14572,0.11353,1.32142,0.89916,0.66438,0.42591,0.15268,0.11747,218.592,251.011,261.48,221.36,60.501,23.113,266.088,209.534,162.06,88.358,8.816,2.624,22.764,16.166,11.663,5.921,0.421,0.091,2.452
70.0,3000,0.3,3.0,1.44229,0.96777,0.70873,0.45003,0.16145,0.12552,1.557,1.03685,0.75578,0.47775,0.16851,0.12951,169.451,199.378,212.885,185.326,52.442,20.076,244.398,192.953,150.878,83.402,8.467,2.52,19.437,13.772,10.016,5.138,0.37,0.08,2.497
72.5,3000,0.3,3.0,1.77804,1.15918,0.83356,0.51944,0.18186,0.14089,1.90852,1.23498,0.88403,0.54848,0.18903,0.14495,123.959,150.507,165.928,149.78,44.331,17.02,220.404,174.465,138.311,77.801,8.062,2.398,16.174,11.408,8.375,4.351,0.318,0.069,2.463
75.0,3000,0.3,3.0,2.32358,1.45575,1.02078,0.61976,0.20952,0.16125,2.47969,1.54197,1.0764,0.65072,0.21687,0.1654,83.414,105.622,121.555,115.206,36.216,13.96,193.819,153.759,124.081,71.4,7.588,2.251,13.022,9.107,6.761,3.567,0.266,0.058,2.491
