sunzen,elev,aot,wv,C_B2,C_B3,C_B4,C_B5,C_B6,C_B7,Ce_B2,Ce_B3,Ce_B4,Ce_B5,Ce_B6,Ce_B7,Edir_B2,Edir_B3,Edir_B4,Edir_B5,Edir_B6,Edir_B7,Edif_B2,Edif_B3,Edif_B4,Edif_B5,Edif_B6,Edif_B7,Eenv_B2,Eenv_B3,Eenv_B4,Eenv_B5,Eenv_B6,Eenv_B7,sec
32.5,2500,0.05,4.0,0.13809,0.08858,0.06075,0.03353,0.01219,0.00899,0.17828,0.11234,0.07539,0.04016,0.01357,0.00971,1292.087,1272.405,1143.9,759.195,194.412,63.98,178.43,112.706,69.496,25.456,2.37,0.575,51.924,30.232,16.74,5.035,0.269,0.046,1.408
35.0,2500,0.05,4.0,0.14231,0.09113,0.06242,0.03441,0.01251,0.00925,0.18264,0.11494,0.07708,0.04104,0.01389,0.00997,1246.703,1229.502,1107.183,736.29,188.647,62.056,177.419,112.04,69.115,25.333,2.36,0.574,50.284,29.282,16.228,4.887,0.261,0.045,1.46
37.5,2500,0.05,4.0,0.1471,0.09401,0.06431,0.03539,0.01287,0.00952,0.1876,0.11789,0.07899,0.04204,0.01426,0.01023,1198.464,1183.879,1068.121,711.913,182.512,60.009,176.29,111.296,68.691,25.197,2.349,0.571,48.54,28.27,15.683,4.73,0.253,0.043,1.543
40.0,2500,0.05,4.0,0.15254,0.09727,0.06644,0.0365,0.01327,0.00984,0.19323,0.12122,0.08115,0.04315,0.01466,0.01056,1147.48,1135.632,1026.793,686.112,176.018,57.843,175.032,110.466,68.217,25.044,2.336,0.569,46.694,27.199,15.107,4.563,0.244,0.042,1.541
42.5,2500,0.05,4.0,0.15873,0.10097,0.06884,0.03775,0.01373,0.01019,0.19964,0.125,0.08359,0.04441,0.01511,0.01091,1093.869,1084.866,983.281,658.936,169.18,55.562,173.63,109.542,67.691,24.876,2.322,0.566,44.75,26.071,14.499,4.388,0.235,0.04,1.624
45.0,2500,0.05,4.0,0.16581,0.10518,0.07157,0.03916,0.01424,0.01059,0.20697,0.1293,0.08635,0.04583,0.01563,0.0113,1037.76,1031.695,937.678,630.438,162.009,53.17,172.067,108.513,67.105,24.688,2.307,0.563,42.713,24.889,13.861,4.204,0.225,0.038,1.613
47.5,2500,0.05,4.0,0.17393,0.10998,0.07466,0.04076,0.01481,0.01105,0.21537,0.13421,0.08948,0.04744,0.01621,0.01178,979.292,976.239,890.076,600.673,154.52,50.674,170.326,107.367,66.453,24.481,2.289,0.56,40.585,23.654,13.195,4.012,0.215,0.037,1.683
50.0,2500,0.05,4.0,0.1833,0.11549,0.0782,0.04257,0.01547,0.01156,0.22507,0.13984,0.09307,0.04926,0.01686,0.01229,918.616,918.627,840.579,569.699,146.727,48.077,168.382,106.089,65.73,24.251,2.27,0.556,38.373,22.369,12.502,3.811,0.204,0.035,1.742
52.5,2500,0.05,4.0,0.19419,0.12184,0.08226,0.04464,0.01621,0.01214,0.23635,0.14633,0.09718,0.05135,0.01761,0.01287,855.895,858.999,789.291,537.576,138.646,45.384,166.207,104.663,64.924,23.998,2.248,0.551,36.08,21.036,11.783,3.604,0.193,0.033,1.805
55.0,2500,0.05,4.0,0.20696,0.12924,0.08695,0.04703,0.01706,0.01282,0.24956,0.15389,0.10195,0.05374,0.01845,0.01354,791.309,797.506,736.329,504.367,130.294,42.603,163.769,103.068,64.027,23.718,2.223,0.546,33.712,19.66,11.04,3.389,0.181,0.031,1.726
57.5,2500,0.05,4.0,0.22208,0.13792,0.09244,0.04979,0.01805,0.01359,0.26522,0.16276,0.10751,0.05653,0.01944,0.01432,725.058,734.312,681.812,470.139,121.685,39.738,161.024,101.277,63.025,23.408,2.196,0.54,31.275,18.242,10.274,3.167,0.17,0.029,1.834
60.0,2500,0.05,4.0,0.24024,0.14824,0.09891,0.05303,0.01919,0.01449,0.28401,0.17331,0.11407,0.05979,0.02058,0.01522,657.366,669.599,625.871,434.96,112.839,36.796,157.924,99.263,61.906,23.067,2.165,0.533,28.774,16.786,9.487,2.939,0.157,0.027,1.839
62.5,2500,0.05,4.0,0.26236,0.16068,0.10665,0.05688,0.02054,0.01554,0.30691,0.18602,0.12191,0.06366,0.02193,0.01625,588.49,603.571,568.65,398.901,103.772,33.782,154.399,96.981,60.646,22.689,2.131,0.525,26.217,15.295,8.68,2.705,0.145,0.024,1.801
65.0,2500,0.05,4.0,0.28987,0.17594,0.11606,0.06151,0.02214,0.01677,0.33539,0.20162,0.13145,0.06832,0.02353,0.01749,518.733,536.462,510.305,362.038,94.504,30.705,150.366,94.385,59.227,22.27,2.092,0.515,23.611,13.774,7.855,2.466,0.132,0.022,1.876
67.5,2500,0.05,4.0,0.32491,0.19507,0.12774,0.06721,0.02408,0.01828,0.37165,0.22117,0.14329,0.07405,0.02548,0.01901,448.46,468.55,451.015,324.449,85.054,27.571,145.707,91.402,57.611,21.805,2.048,0.504,20.964,12.227,7.014,2.222,0.119,0.02,1.855
70.0,2500,0.05,4.0,0.37095,0.21975,0.14261,0.07437,0.02648,0.02009,0.41931,0.24639,0.15836,0.08126,0.02789,0.02083,378.132,400.177,390.99,286.218,75.443,24.388,140.267,87.94,55.758,21.285,1.998,0.49,18.289,10.66,6.16,1.973,0.106,0.018,1.822
72.5,2500,0.05,4.0,0.43397,0.25275,0.16219,0.08365,0.02955,0.0224,0.48456,0.28011,0.17821,0.09061,0.03096,0.0231,308.355,331.788,330.491,247.44,65.694,21.165,133.818,83.859,53.601,20.699,1.941,0.474,15.598,9.078,5.296,1.721,0.093,0.015,1.841
75.0,2500,0.05,4.0,0.52519,0.29908,0.18913,0.09619,0.03357,0.0254,0.57898,0.32746,0.20553,0.10323,0.03498,0.02613,239.967,263.991,269.862,208.22,55.829,17.912,126.028,78.955,51.04,20.029,1.874,0.455,12.909,7.492,4.424,1.465,0.079,0.013,1.933
77.5,2500,0.05,4.0,0.66807,0.36876,0.22861,0.1141,0.03915,0.02944,0.72689,0.39867,0.24554,0.12125,0.04056,0.03019,174.203,197.69,209.597,168.69,45.877,14.641,116.379,72.9,47.915,19.247,1.796,0.431,10.248,5.913,3.549,1.206,0.065,0.011,1.891
80.0,2500,0.05,4.0,0.92069,0.48487,0.29189,0.14176,0.04739,0.03537,0.98842,0.51733,0.30969,0.14909,0.04881,0.03607,112.999,134.342,150.495,129.033,35.872,11.367,104.037,65.138,43.928,18.292,1.7,0.402,7.654,4.361,2.679,0.945,0.051,0.008,1.913
10.0,2750,0.05,4.0,0.11552,0.07505,0.05198,0.02902,0.0106,0.00777,0.15402,0.098,0.06621,0.03553,0.01198,0.00849,1563.947,1526.91,1360.533,893.25,228.187,75.392,180.671,114.595,70.724,25.922,2.418,0.586,60.204,35.048,19.36,5.812,0.315,0.054,0.77
12.5,2750,0.05,4.0,0.11655,0.07568,0.05241,0.02925,0.01068,0.00783,0.15508,0.09865,0.06664,0.03576,0.01206,0.00855,1547.905,1511.782,1347.613,885.204,226.161,74.715,180.405,114.419,70.624,25.89,2.415,0.585,59.64,34.721,19.183,5.761,0.312,0.054,0.892
15.0,2750,0.05,4.0,0.11782,0.07647,0.05293,0.02953,0.01078,0.00792,0.1564,0.09946,0.06717,0.03604,0.01216,0.00863,1528.365,1493.355,1331.874,875.401,223.693,73.89,180.075,114.202,70.499,25.849,2.412,0.585,58.954,34.323,18.969,5.699,0.309,0.053,0.955
17.5,2750,0.05,4.0,0.11936,0.07742,0.05356,0.02987,0.01091,0.00801,0.15799,0.10043,0.06782,0.03638,0.01229,0.00872,1505.369,1471.665,1313.346,863.86,220.787,72.919,179.68,113.94,70.349,25.801,2.408,0.584,58.147,33.855,18.716,5.625,0.305,0.052,1.039
20.0,2750,0.05,4.0,0.12118,0.07854,0.05431,0.03027,0.01106,0.00812,0.15987,0.10157,0.06857,0.03678,0.01244,0.00884,1478.965,1446.758,1292.066,850.604,217.449,71.804,179.216,113.632,70.174,25.744,2.404,0.583,57.219,33.316,18.426,5.541,0.3,0.052,1.066
22.5,2750,0.05,4.0,0.12329,0.07985,0.05518,0.03073,0.01123,0.00825,0.16206,0.1029,0.06945,0.03724,0.01261,0.00897,1449.208,1418.682,1268.076,835.657,213.686,70.547,178.679,113.276,69.969,25.678,2.399,0.582,56.173,32.71,18.098,5.446,0.295,0.051,1.136
25.0,2750,0.05,4.0,0.12574,0.08135,0.05617,0.03126,0.01142,0.0084,0.16458,0.10444,0.07046,0.03778,0.0128,0.00913,1416.162,1387.497,1241.423,819.049,209.505,69.15,178.064,112.869,69.736,25.602,2.393,0.581,55.011,32.035,17.735,5.341,0.289,0.05,1.231
27.5,2750,0.05,4.0,0.12854,0.08306,0.05731,0.03186,0.01164,0.00858,0.16748,0.10619,0.07161,0.03839,0.01303,0.0093,1379.897,1353.265,1212.159,800.811,204.913,67.616,177.366,112.406,69.47,25.516,2.386,0.58,53.734,31.295,17.335,5.225,0.283,0.049,1.313
30.0,2750,0.05,4.0,0.13173,0.08501,0.0586,0.03255,0.01189,0.00878,0.17078,0.10818,0.07292,0.03908,0.01328,0.00949,1340.492,1316.057,1180.343,780.978,199.921,65.948,176.578,111.883,69.171,25.418,2.378,0.579,52.347,30.489,16.901,5.099,0.276,0.047,1.3
32.5,2750,0.05,4.0,0.13535,0.08723,0.06006,0.03332,0.01218,0.00899,0.17453,0.11044,0.0744,0.03985,0.01357,0.00971,1298.031,1275.95,1146.038,759.588,194.536,64.15,175.694,111.296,68.834,25.309,2.37,0.577,50.85,29.621,16.432,4.963,0.269,0.046,1.43
35.0,2750,0.05,4.0,0.13947,0.08973,0.06171,0.03419,0.0125,0.00924,0.17879,0.113,0.07607,0.04073,0.01388,0.00996,1252.608,1233.029,1109.312,736.682,188.771,62.224,174.705,110.638,68.457,25.187,2.36,0.575,49.248,28.69,15.93,4.817,0.261,0.045,1.432
37.5,2750,0.05,4.0,0.14415,0.09256,0.06357,0.03517,0.01286,0.00952,0.18362,0.11589,0.07796,0.04171,0.01425,0.01024,1204.325,1187.383,1070.239,712.305,182.635,60.176,173.6,109.904,68.036,25.05,2.349,0.573,47.542,27.7,15.396,4.662,0.253,0.043,1.491
40.0,2750,0.05,4.0,0.14946,0.09576,0.06567,0.03627,0.01326,0.00984,0.18912,0.11916,0.08008,0.04282,0.01465,0.01057,1153.291,1139.112,1028.899,686.503,176.141,58.008,172.368,109.086,67.567,24.898,2.336,0.571,45.738,26.653,14.83,4.498,0.244,0.042,1.555
42.5,2750,0.05,4.0,0.1555,0.0994,0.06804,0.03751,0.01372,0.01019,0.19537,0.12287,0.08249,0.04407,0.0151,0.01091,1099.625,1088.319,985.374,659.326,169.301,55.725,170.996,108.174,67.045,24.73,2.323,0.568,43.838,25.549,14.234,4.325,0.234,0.04,1.65
45.0,2750,0.05,4.0,0.16241,0.10352,0.07073,0.03891,0.01423,0.01059,0.20251,0.12709,0.08521,0.04548,0.01562,0.01131,1043.454,1035.116,939.755,630.827,162.129,53.332,169.466,107.159,66.465,24.543,2.307,0.565,41.845,24.392,13.609,4.144,0.225,0.038,1.661
47.5,2750,0.05,4.0,0.17033,0.10823,0.07378,0.04049,0.01481,0.01104,0.21071,0.1319,0.0883,0.04707,0.01619,0.01176,984.915,979.625,892.137,601.06,154.639,50.833,167.762,106.029,65.82,24.336,2.29,0.561,39.765,23.183,12.956,3.954,0.214,0.037,1.681
50.0,2750,0.05,4.0,0.17947,0.11364,0.07726,0.04229,0.01546,0.01155,0.22016,0.13742,0.09183,0.04888,0.01685,0.01227,924.16,921.974,842.62,570.085,146.846,48.233,165.859,104.769,65.103,24.107,2.27,0.557,37.602,21.926,12.276,3.757,0.204,0.035,1.73
52.5,2750,0.05,4.0,0.19009,0.11987,0.08126,0.04434,0.0162,0.01214,0.23114,0.14378,0.09589,0.05094,0.01759,0.01287,861.348,862.301,791.311,537.96,138.764,45.539,163.731,103.362,64.305,23.854,2.248,0.553,35.36,20.622,11.571,3.552,0.193,0.033,1.884
55.0,2750,0.05,4.0,0.20253,0.12712,0.08589,0.04671,0.01705,0.01282,0.24401,0.15119,0.10058,0.05333,0.01844,0.01354,796.66,800.757,738.324,504.75,130.41,42.754,161.346,101.79,63.417,23.575,2.224,0.548,33.045,19.274,10.842,3.341,0.181,0.031,1.726
57.5,2750,0.05,4.0,0.21726,0.13563,0.09129,0.04945,0.01804,0.01359,0.25924,0.15988,0.10605,0.05608,0.01943,0.01432,730.292,737.505,683.778,470.52,121.8,39.886,158.661,100.025,62.424,23.266,2.197,0.542,30.661,17.887,10.091,3.122,0.169,0.029,1.772
60.0,2750,0.05,4.0,0.23492,0.14574,0.09767,0.05266,0.01918,0.01448,0.27752,0.17021,0.11251,0.05932,0.02057,0.01521,662.465,672.724,627.805,435.338,112.952,36.94,155.629,98.04,61.316,22.926,2.166,0.535,28.215,16.461,9.319,2.898,0.157,0.027,1.755
62.5,2750,0.05,4.0,0.25645,0.15791,0.10529,0.05647,0.02052,0.01554,0.29977,0.18264,0.12023,0.06315,0.02192,0.01627,593.432,606.617,570.545,399.277,103.883,33.923,152.183,95.792,60.07,22.549,2.132,0.527,25.713,15.002,8.527,2.667,0.145,0.025,1.875
65.0,2750,0.05,4.0,0.28318,0.17285,0.11455,0.06107,0.02212,0.01676,0.32743,0.1979,0.12962,0.06778,0.02352,0.01748,523.492,539.416,512.155,362.41,94.613,30.841,148.242,93.236,58.666,22.132,2.093,0.517,23.163,13.513,7.718,2.431,0.132,0.022,1.831
67.5,2750,0.05,4.0,0.3172,0.19156,0.12603,0.06671,0.02406,0.01827,0.36261,0.21701,0.14126,0.07345,0.02546,0.01899,453.002,471.395,452.812,324.816,85.16,27.701,143.691,90.3,57.069,21.668,2.049,0.506,20.574,11.998,6.894,2.191,0.119,0.02,1.819
70.0,2750,0.05,4.0,0.36185,0.21568,0.14065,0.0738,0.02647,0.02011,0.40881,0.24165,0.15607,0.08059,0.02788,0.02085,382.416,402.891,392.723,286.581,75.547,24.513,138.379,86.894,55.238,21.15,2.0,0.493,17.955,10.463,6.056,1.946,0.106,0.018,1.882
72.5,2750,0.05,4.0,0.4229,0.2479,0.15989,0.083,0.02952,0.02241,0.47195,0.27456,0.17557,0.08985,0.03093,0.02316,312.328,334.342,332.145,247.796,65.793,21.283,132.084,82.882,53.108,20.567,1.942,0.477,15.319,8.914,5.208,1.697,0.093,0.016,1.862
75.0,2750,0.05,4.0,0.5111,0.29309,0.18636,0.09542,0.03355,0.02541,0.56318,0.32073,0.2024,0.10234,0.03496,0.02613,243.558,266.345,271.416,208.567,55.924,18.022,124.482,78.064,50.582,19.901,1.876,0.458,12.685,7.36,4.352,1.444,0.079,0.013,1.882
77.5,2750,0.05,4.0,0.64892,0.36096,0.22509,0.11314,0.03912,0.02944,0.70575,0.39005,0.24165,0.12018,0.04053,0.03019,177.319,199.792,211.024,169.025,45.967,14.742,115.066,72.117,47.5,19.124,1.798,0.434,10.077,5.812,3.493,1.19,0.065,0.011,1.875
80.0,2750,0.05,4.0,0.89177,0.47383,0.28712,0.14051,0.04736,0.03535,0.95697,0.50535,0.30451,0.14772,0.04878,0.03604,115.516,136.116,151.753,129.351,35.956,11.458,103.014,64.496,43.572,18.175,1.703,0.405,7.531,4.29,2.639,0.933,0.051,0.008,1.891
10.0,3000,0.05,4.0,0.11331,0.07395,0.05141,0.02885,0.01059,0.00777,0.15085,0.09638,0.06536,0.03526,0.01197,0.00848,1569.954,1530.432,1362.607,893.628,228.308,75.553,177.888,113.169,70.057,25.777,2.418,0.587,58.935,34.33,19.0,5.729,0.315,0.054,0.811
12.5,3000,0.05,4.0,0.11431,0.07457,0.05183,0.02907,0.01067,0.00784,0.15188,0.09702,0.06578,0.03548,0.01205,0.00856,1553.901,1515.3,1349.685,885.582,226.282,74.875,177.628,112.996,69.957,25.744,2.415,0.587,58.384,34.011,18.827,5.679,0.312,0.054,0.895
15.0,3000,0.05,4.0,0.11556,0.07534,0.05235,0.02935,0.01078,0.00791,0.15317,0.09781,0.06631,0.03576,0.01215,0.00863,1534.349,1496.867,1333.943,875.779,223.814,74.05,177.306,112.781,69.834,25.704,2.412,0.586,57.714,33.621,18.617,5.617,0.308,0.053,0.961
17.5,3000,0.05,4.0,0.11706,0.07628,0.05298,0.02969,0.0109,0.00801,0.15473,0.09876,0.06694,0.0361,0.01228,0.00872,1511.338,1475.171,1315.412,864.238,220.908,73.079,176.919,112.523,69.686,25.656,2.408,0.585,56.924,33.163,18.369,5.545,0.304,0.052,1.015
20.0,3000,0.05,4.0,0.11884,0.07738,0.05371,0.03008,0.01105,0.00813,0.15656,0.09988,0.06769,0.0365,0.01243,0.00885,1484.916,1450.255,1294.128,850.982,217.57,71.963,176.464,112.22,69.511,25.599,2.404,0.585,56.018,32.636,18.084,5.462,0.3,0.052,1.105
22.5,3000,0.05,4.0,0.12091,0.07866,0.05457,0.03054,0.01122,0.00826,0.1587,0.10119,0.06855,0.03696,0.0126,0.00898,1455.14,1422.17,1270.134,836.035,213.807,70.705,175.938,111.868,69.309,25.533,2.399,0.584,54.995,32.042,17.763,5.369,0.295,0.051,1.229
25.0,3000,0.05,4.0,0.1233,0.08014,0.05555,0.03107,0.01142,0.00841,0.16117,0.1027,0.06955,0.03749,0.01279,0.00913,1422.071,1390.972,1243.475,819.426,209.625,69.308,175.336,111.466,69.078,25.457,2.393,0.583,53.859,31.383,17.407,5.265,0.289,0.05,1.243
27.5,3000,0.05,4.0,0.12603,0.08182,0.05667,0.03167,0.01164,0.00857,0.164,0.10442,0.07069,0.03809,0.01302,0.0093,1385.78,1356.728,1214.205,801.188,205.033,67.773,174.652,111.009,68.815,25.371,2.386,0.581,52.612,30.658,17.015,5.15,0.283,0.049,1.297
30.0,3000,0.05,4.0,0.12915,0.08374,0.05795,0.03235,0.01189,0.00877,0.16722,0.10638,0.07198,0.03878,0.01327,0.0095,1346.345,1319.505,1182.383,781.354,200.04,66.104,173.881,110.493,68.518,25.274,2.378,0.58,51.255,29.87,16.589,5.026,0.276,0.048,1.312
32.5,3000,0.05,4.0,0.1327,0.08591,0.05939,0.03311,0.01218,0.00899,0.17088,0.10859,0.07344,0.03955,0.01356,0.0097,1303.851,1279.382,1148.07,759.964,194.655,64.305,173.015,109.914,68.184,25.165,2.37,0.578,49.792,29.02,16.129,4.892,0.269,0.046,1.415
35.0,3000,0.05,4.0,0.13672,0.08837,0.06102,0.03398,0.01249,0.00925,0.17504,0.11111,0.07509,0.04042,0.01388,0.00997,1258.39,1236.442,1111.335,737.057,188.889,62.379,172.046,109.265,67.81,25.043,2.36,0.577,48.226,28.11,15.637,4.749,0.261,0.045,1.475
37.5,3000,0.05,4.0,0.14128,0.09115,0.06285,0.03495,0.01285,0.00953,0.17976,0.11394,0.07695,0.0414,0.01423,0.01024,1210.065,1190.777,1072.253,712.679,182.752,60.329,170.964,108.541,67.393,24.907,2.349,0.575,46.559,27.141,15.113,4.596,0.252,0.043,1.528
40.0,3000,0.05,4.0,0.14647,0.0943,0.06492,0.03604,0.01326,0.00984,0.18512,0.11716,0.07904,0.0425,0.01464,0.01056,1158.984,1142.482,1030.901,686.877,176.258,58.159,169.758,107.733,66.928,24.755,2.337,0.572,44.795,26.116,14.558,4.434,0.243,0.042,1.546
42.5,3000,0.05,4.0,0.15237,0.09786,0.06726,0.03727,0.01371,0.0102,0.19122,0.1208,0.08141,0.04374,0.01509,0.01092,1105.264,1091.663,987.365,659.699,169.417,55.875,168.414,106.834,66.411,24.588,2.323,0.57,42.938,25.036,13.974,4.264,0.234,0.04,1.626
45.0,3000,0.05,4.0,0.15911,0.10192,0.06991,0.03866,0.01422,0.01058,0.19819,0.12493,0.0841,0.04513,0.0156,0.01131,1049.033,1038.432,941.732,631.199,162.245,53.48,166.916,105.832,65.836,24.401,2.307,0.566,40.99,23.903,13.361,4.085,0.224,0.039,1.681
47.5,3000,0.05,4.0,0.16684,0.10654,0.07292,0.04023,0.0148,0.01104,0.20618,0.12965,0.08715,0.04671,0.01618,0.01177,990.427,982.907,894.099,601.431,154.753,50.979,165.247,104.717,65.197,24.195,2.29,0.563,38.957,22.72,12.721,3.898,0.214,0.037,1.636
50.0,3000,0.05,4.0,0.17576,0.11184,0.07635,0.04201,0.01545,0.01156,0.21539,0.13506,0.09063,0.04851,0.01683,0.01228,929.595,925.219,844.565,570.454,146.959,48.377,163.384,103.474,64.486,23.966,2.271,0.559,36.842,21.49,12.054,3.704,0.203,0.035,1.776
52.5,3000,0.05,4.0,0.18611,0.11795,0.0803,0.04405,0.01619,0.01215,0.22609,0.1413,0.09462,0.05056,0.01758,0.01287,866.697,865.504,793.236,538.328,138.876,45.68,161.301,102.086,63.695,23.714,2.249,0.555,34.65,20.214,11.363,3.502,0.192,0.033,1.823
55.0,3000,0.05,4.0,0.19823,0.12506,0.08486,0.0464,0.01705,0.01282,0.23862,0.14856,0.09924,0.05292,0.01843,0.01355,801.911,803.911,740.225,505.116,130.52,42.893,158.966,100.535,62.815,23.436,2.225,0.55,32.386,18.895,10.648,3.293,0.181,0.031,1.737
57.5,3000,0.05,4.0,0.21258,0.1334,0.09018,0.04912,0.01802,0.01359,0.25345,0.15708,0.10464,0.05565,0.01941,0.01432,735.429,740.603,685.654,470.884,121.909,40.022,156.339,98.795,61.833,23.128,2.197,0.544,30.055,17.537,9.911,3.078,0.169,0.029,1.793
60.0,3000,0.05,4.0,0.22978,0.1433,0.09646,0.0523,0.01917,0.01448,0.27123,0.16719,0.11099,0.05886,0.02056,0.01521,667.472,675.759,629.65,435.7,113.059,37.073,153.373,96.838,60.735,22.788,2.167,0.537,27.663,16.142,9.153,2.857,0.157,0.027,1.745
62.5,3000,0.05,4.0,0.25072,0.15523,0.10396,0.05608,0.02051,0.01554,0.29287,0.17937,0.11859,0.06266,0.02191,0.01627,598.289,609.577,572.356,399.636,103.989,34.052,150.003,94.623,59.501,22.412,2.133,0.529,25.216,14.714,8.377,2.63,0.145,0.025,1.8
65.0,3000,0.05,4.0,0.27671,0.16984,0.11308,0.06064,0.02211,0.01676,0.31973,0.19429,0.12783,0.06724,0.0235,0.01747,528.172,542.289,513.924,362.766,94.716,30.966,146.15,92.105,58.112,21.997,2.094,0.519,22.721,13.256,7.584,2.397,0.132,0.022,1.826
67.5,3000,0.05,4.0,0.30975,0.18815,0.12437,0.06622,0.02404,0.01826,0.35388,0.21298,0.13928,0.07287,0.02544,0.01898,457.474,474.164,454.531,325.168,85.262,27.822,141.703,89.214,56.532,21.534,2.05,0.508,20.187,11.773,6.775,2.16,0.119,0.02,1.86
70.0,3000,0.05,4.0,0.35308,0.21173,0.13876,0.07326,0.02645,0.0201,0.39866,0.23705,0.15385,0.07994,0.02785,0.02083,386.64,405.534,394.383,286.928,75.645,24.629,136.515,85.863,54.723,21.019,2.001,0.495,17.624,10.27,5.953,1.919,0.106,0.018,1.834
72.5,3000,0.05,4.0,0.41223,0.2432,0.15767,0.08237,0.0295,0.02244,0.4598,0.26918,0.17301,0.08911,0.0309,0.02319,316.25,336.832,333.732,248.137,65.888,21.393,130.368,81.917,52.619,20.438,1.944,0.48,15.044,8.752,5.121,1.673,0.092,0.016,1.916
75.0,3000,0.05,4.0,0.49754,0.2873,0.18367,0.09466,0.03353,0.02543,0.54797,0.31421,0.19936,0.10148,0.03494,0.02615,247.11,268.645,272.91,208.9,56.015,18.125,122.947,77.181,50.125,19.775,1.878,0.461,12.463,7.229,4.281,1.425,0.079,0.013,1.883
77.5,3000,0.05,4.0,0.63055,0.35343,0.22169,0.11221,0.03908,0.02945,0.68546,0.38173,0.23788,0.11914,0.0405,0.03019,180.41,201.849,212.4,169.346,46.054,14.837,113.757,71.34,47.087,19.002,1.8,0.437,9.906,5.712,3.438,1.174,0.065,0.011,1.852
80.0,3000,0.05,4.0,0.86413,0.46319,0.28251,0.13929,0.04731,0.03535,0.9269,0.4938,0.2995,0.14639,0.04873,0.03613,118.024,137.857,152.97,129.656,36.036,11.542,101.988,63.854,43.216,18.06,1.705,0.408,7.409,4.22,2.599,0.92,0.051,0.009,1.873
10.0,3250,0.05,4.0,0.11115,0.07287,0.05086,0.02867,0.01058,0.00777,0.14776,0.09479,0.06452,0.03499,0.01196,0.00848,1575.841,1533.854,1364.586,893.991,228.426,75.701,175.159,111.772,69.402,25.634,2.417,0.588,57.683,33.625,18.646,5.648,0.314,0.054,0.819
12.5,3250,0.05,4.0,0.11213,0.07348,0.05127,0.0289,0.01067,0.00784,0.14877,0.09542,0.06494,0.03522,0.01204,0.00856,1559.779,1518.717,1351.662,885.945,226.4,75.023,174.904,111.601,69.303,25.602,2.415,0.588,57.145,33.312,18.477,5.598,0.311,0.054,0.868
15.0,3250,0.05,4.0,0.11335,0.07425,0.05178,0.02918,0.01077,0.00791,0.15003,0.0962,0.06546,0.0355,0.01215,0.00863,1540.216,1500.279,1335.918,876.142,223.931,74.198,174.589,111.389,69.18,25.562,2.412,0.587,56.49,32.931,18.271,5.538,0.308,0.053,0.974
17.5,3250,0.05,4.0,0.11482,0.07516,0.0524,0.02951,0.01089,0.00802,0.15155,0.09713,0.06609,0.03583,0.01227,0.00874,1517.191,1478.576,1317.384,864.601,221.025,73.226,174.21,111.134,69.034,25.514,2.408,0.587,55.718,32.482,18.028,5.467,0.304,0.053,1.005
20.0,3250,0.05,4.0,0.11656,0.07625,0.05313,0.0299,0.01104,0.00813,0.15334,0.09824,0.06682,0.03623,0.01242,0.00885,1490.753,1453.652,1296.096,851.344,217.687,72.11,173.765,110.835,68.861,25.457,2.404,0.586,54.832,31.967,17.749,5.385,0.299,0.052,1.109
22.5,3250,0.05,4.0,0.11859,0.07751,0.05397,0.03036,0.01121,0.00826,0.15543,0.09952,0.06768,0.03669,0.01259,0.00898,1460.957,1425.558,1272.097,836.397,213.923,70.852,173.249,110.488,68.66,25.391,2.399,0.585,53.833,31.386,17.434,5.293,0.294,0.051,1.137
25.0,3250,0.05,4.0,0.12092,0.07896,0.05495,0.03088,0.01141,0.00841,0.15785,0.101,0.06866,0.03721,0.01279,0.00913,1427.866,1394.35,1245.434,819.788,209.741,69.453,172.659,110.091,68.431,25.316,2.393,0.584,52.723,30.74,17.084,5.19,0.289,0.05,1.194
27.5,3250,0.05,4.0,0.1236,0.08061,0.05605,0.03148,0.01163,0.00858,0.16061,0.10269,0.06979,0.03781,0.01301,0.00931,1391.55,1360.093,1216.159,801.549,205.149,67.918,171.99,109.64,68.17,25.23,2.386,0.583,51.504,30.031,16.7,5.078,0.282,0.049,1.263
30.0,3250,0.05,4.0,0.12664,0.0825,0.05731,0.03215,0.01188,0.00877,0.16376,0.10462,0.07106,0.03849,0.01326,0.00949,1352.087,1322.857,1184.33,781.715,200.155,66.249,171.234,109.131,67.876,25.133,2.378,0.581,50.178,29.26,16.282,4.955,0.276,0.048,1.329
32.5,3250,0.05,4.0,0.13011,0.08463,0.05873,0.03291,0.01217,0.009,0.16733,0.1068,0.0725,0.03926,0.01354,0.00971,1309.56,1282.719,1150.01,760.324,194.77,64.448,170.386,108.559,67.545,25.025,2.37,0.58,48.749,28.429,15.831,4.823,0.268,0.046,1.379
35.0,3250,0.05,4.0,0.13404,0.08705,0.06034,0.03377,0.01249,0.00924,0.17139,0.10926,0.07413,0.04012,0.01386,0.00996,1264.064,1239.762,1113.268,737.417,189.003,62.521,169.436,107.918,67.174,24.903,2.36,0.578,47.218,27.538,15.349,4.682,0.26,0.045,1.464
37.5,3250,0.05,4.0,0.1385,0.08978,0.06215,0.03473,0.01285,0.00953,0.176,0.11205,0.07596,0.04109,0.01422,0.01025,1215.698,1194.076,1074.177,713.038,182.866,60.47,168.377,107.204,66.761,24.767,2.349,0.576,45.589,26.59,14.835,4.531,0.252,0.044,1.514
