sunzen,elev,aot,wv,C_B2,C_B3,C_B4,C_B5,C_B6,C_B7,Ce_B2,Ce_B3,Ce_B4,Ce_B5,Ce_B6,Ce_B7,Edir_B2,Edir_B3,Edir_B4,Edir_B5,Edir_B6,Edir_B7,Edif_B2,Edif_B3,Edif_B4,Edif_B5,Edif_B6,Edif_B7,Eenv_B2,Eenv_B3,Eenv_B4,Eenv_B5,Eenv_B6,Eenv_B7,sec
37.5,4250,0.3,3.0,0.48913,0.37107,0.28491,0.19742,0.07632,0.05836,0.55684,0.41823,0.31898,0.21996,0.08294,0.06213,854.154,881.375,821.694,625.065,155.669,55.606,417.789,327.048,234.107,123.4,11.88,3.245,57.841,41.567,28.001,14.088,1.031,0.21,1.637
40.0,4250,0.3,3.0,0.50818,0.38452,0.29469,0.20386,0.07878,0.06032,0.57677,0.43214,0.32902,0.22652,0.08541,0.06412,808.148,836.75,782.987,597.964,149.678,53.465,410.688,321.747,230.737,121.899,11.791,3.225,55.424,39.849,26.885,13.549,0.993,0.203,1.753
42.5,4250,0.3,3.0,0.53005,0.39987,0.3058,0.21114,0.08154,0.06252,0.59962,0.44802,0.34043,0.23394,0.0882,0.06633,760.076,790.022,742.375,569.479,143.371,51.212,402.876,315.906,227.021,120.242,11.691,3.202,52.882,38.041,25.709,12.982,0.954,0.195,1.803
45.0,4250,0.3,3.0,0.55525,0.41745,0.31847,0.21941,0.08467,0.06503,0.62596,0.46621,0.35344,0.24237,0.09133,0.06884,710.13,741.353,699.978,539.681,136.761,48.851,394.297,309.479,222.925,118.414,11.579,3.177,50.219,36.146,24.476,12.386,0.912,0.186,1.824
47.5,4250,0.3,3.0,0.58447,0.4377,0.33299,0.22884,0.08821,0.06786,0.65651,0.48715,0.36834,0.25197,0.0949,0.07168,658.525,690.924,655.93,508.648,129.862,46.387,384.886,302.418,218.42,116.401,11.455,3.148,47.442,34.168,23.188,11.764,0.869,0.177,1.915
50.0,4250,0.3,3.0,0.61861,0.46118,0.34972,0.23965,0.09223,0.07108,0.6922,0.51144,0.38552,0.26298,0.09895,0.07491,605.503,638.936,610.377,476.465,122.687,43.826,374.57,294.662,213.464,114.186,11.316,3.115,44.56,32.113,21.848,11.116,0.824,0.168,1.931
52.5,4250,0.3,3.0,0.65889,0.48863,0.36916,0.25213,0.09683,0.07473,0.73431,0.53984,0.40547,0.27569,0.10358,0.07857,551.333,585.615,563.481,443.223,115.254,41.173,363.269,286.149,208.016,111.748,11.16,3.077,41.582,29.987,20.459,10.444,0.778,0.158,2.002
55.0,4250,0.3,3.0,0.70697,0.52107,0.39196,0.26665,0.10212,0.07894,0.78457,0.57339,0.42887,0.29049,0.1089,0.08279,496.326,531.22,515.427,409.024,107.578,38.435,350.887,276.802,202.025,109.066,10.986,3.034,38.516,27.794,19.026,9.75,0.729,0.148,1.994
57.5,4250,0.3,3.0,0.76518,0.5599,0.419,0.28373,0.10825,0.08381,0.84543,0.61356,0.45663,0.30789,0.11507,0.08768,440.838,476.044,466.423,373.98,99.676,35.618,337.321,266.537,195.432,106.111,10.79,2.985,35.375,25.543,17.551,9.034,0.68,0.138,2.011
60.0,4250,0.3,3.0,0.83691,0.60712,0.45156,0.3041,0.11544,0.0895,0.92041,0.6624,0.49005,0.32864,0.1223,0.09338,385.28,420.431,416.71,338.221,91.568,32.728,322.446,255.251,188.169,102.853,10.571,2.929,32.171,23.242,16.039,8.3,0.628,0.127,2.042
62.5,4250,0.3,3.0,0.92725,0.66567,0.49145,0.32876,0.12396,0.09619,1.01485,0.72297,0.531,0.35376,0.13088,0.10012,330.139,364.785,366.572,301.893,83.274,29.773,306.121,242.827,180.152,99.251,10.323,2.864,28.921,20.901,14.497,7.548,0.576,0.117,2.093
65.0,4250,0.3,3.0,1.04416,0.74007,0.54144,0.35924,0.13422,0.10421,1.13707,0.79993,0.58231,0.38482,0.1412,0.10818,275.994,309.595,316.347,265.171,74.817,26.762,288.181,229.123,171.282,95.261,10.042,2.789,25.643,18.532,12.929,6.781,0.522,0.106,2.123
67.5,4250,0.3,3.0,1.20076,0.83757,0.60582,0.39784,0.14681,0.1139,1.30079,0.90078,0.64839,0.42414,0.15386,0.11787,223.548,255.458,266.457,228.266,66.221,23.704,268.428,213.963,161.425,90.814,9.722,2.7,22.36,16.149,11.344,6.003,0.467,0.094,2.111
70.0,4250,0.3,3.0,1.42025,0.97056,0.69184,0.44834,0.16267,0.12596,1.53024,1.03835,0.73669,0.47559,0.16981,0.12999,173.657,203.121,217.43,191.446,57.516,20.609,246.636,197.141,150.426,85.833,9.356,2.596,19.101,13.77,9.752,5.216,0.411,0.083,2.153
72.5,4250,0.3,3.0,1.74699,1.16187,0.81231,0.5172,0.18325,0.14139,1.87183,1.23625,0.86035,0.54574,0.19053,0.14545,127.382,153.535,169.962,155.06,48.738,17.491,222.535,178.388,138.061,80.197,8.931,2.473,15.903,11.42,8.165,4.425,0.355,0.071,2.148
75.0,4250,0.3,3.0,2.27635,1.45821,0.9925,0.61665,0.21112,0.16183,2.42526,1.54281,1.04532,0.64706,0.21859,0.16601,86.03,107.932,124.986,119.592,39.934,14.367,195.834,157.388,124.049,73.747,8.431,2.325,12.811,9.131,6.601,3.636,0.298,0.06,2.184
77.5,4250,0.3,3.0,3.2479,1.96954,1.28879,0.77247,0.25125,0.1905,3.44101,2.07177,1.34945,0.8058,0.25895,0.19476,51.185,67.916,83.798,85.746,31.172,11.26,166.244,133.763,107.998,66.236,7.832,2.145,9.884,6.943,5.083,2.858,0.24,0.048,2.195
80.0,4250,0.3,3.0,5.42613,3.01621,1.85371,1.04924,0.31446,0.23434,5.71836,3.15456,1.92932,1.08777,0.32253,0.23873,24.624,35.526,48.233,54.606,22.556,8.206,133.613,107.154,89.41,57.295,7.093,1.923,7.196,4.915,3.647,2.104,0.182,0.036,2.248
10.0,4500,0.3,3.0,0.38613,0.29767,0.23114,0.16177,0.06262,0.04749,0.44841,0.34189,0.26358,0.18356,0.06916,0.05124,1188.681,1202.235,1097.701,817.537,197.902,70.77,458.984,357.868,253.723,132.256,12.393,3.361,74.035,53.169,35.612,17.81,1.294,0.265,0.846
12.5,4500,0.3,3.0,0.38966,0.30025,0.23306,0.16307,0.06312,0.04789,0.4521,0.34456,0.26555,0.18488,0.06966,0.05164,1173.727,1187.895,1085.389,808.991,196.029,70.099,457.35,356.66,252.963,131.92,12.374,3.357,73.29,52.639,35.267,17.643,1.282,0.263,0.95
15.0,4500,0.3,3.0,0.39404,0.30345,0.23545,0.16467,0.06375,0.0484,0.45668,0.34787,0.268,0.18651,0.0703,0.05215,1155.534,1170.442,1070.398,798.582,193.747,69.283,455.33,355.168,252.023,131.505,12.352,3.353,72.381,51.994,34.847,17.44,1.268,0.26,1.061
17.5,4500,0.3,3.0,0.39934,0.30731,0.23832,0.1666,0.0645,0.04899,0.46222,0.35186,0.27095,0.18848,0.07105,0.05274,1134.152,1149.92,1052.765,786.335,191.06,68.322,452.914,353.381,250.896,131.007,12.324,3.347,71.311,51.233,34.353,17.201,1.251,0.256,1.164
20.0,4500,0.3,3.0,0.40561,0.31187,0.24171,0.16888,0.06539,0.04969,0.46877,0.35658,0.27443,0.1908,0.07195,0.05344,1109.641,1126.383,1032.53,772.273,187.975,67.218,450.086,351.287,249.576,130.423,12.292,3.34,70.082,50.36,33.785,16.927,1.232,0.252,1.201
22.5,4500,0.3,3.0,0.41294,0.31719,0.24566,0.17153,0.06642,0.05049,0.47642,0.36208,0.27848,0.19349,0.07298,0.05425,1082.073,1099.892,1009.742,756.429,184.497,65.974,446.826,348.871,248.051,129.748,12.254,3.331,68.696,49.375,33.144,16.617,1.21,0.248,1.239
25.0,4500,0.3,3.0,0.4214,0.32332,0.2502,0.17457,0.0676,0.05143,0.48527,0.36842,0.28314,0.19659,0.07417,0.05519,1051.527,1070.517,984.456,738.836,180.633,64.592,443.115,346.118,246.311,128.978,12.211,3.322,67.155,48.28,32.431,16.272,1.186,0.243,1.359
27.5,4500,0.3,3.0,0.43113,0.33034,0.25539,0.17804,0.06894,0.05249,0.49543,0.37568,0.28847,0.20013,0.07552,0.05625,1018.094,1038.338,956.732,719.534,176.39,63.074,438.926,343.008,244.344,128.105,12.161,3.311,65.464,47.077,31.649,15.894,1.16,0.237,1.429
30.0,4500,0.3,3.0,0.44225,0.33835,0.26131,0.18198,0.07047,0.05371,0.50705,0.38397,0.29454,0.20414,0.07705,0.05747,981.878,1003.443,926.64,698.565,171.778,61.425,434.234,339.519,242.136,127.125,12.105,3.299,63.625,45.769,30.798,15.482,1.131,0.231,1.476
32.5,4500,0.3,3.0,0.45494,0.34746,0.26801,0.18644,0.07219,0.05507,0.52031,0.39339,0.30142,0.20869,0.07879,0.05885,942.992,965.931,894.256,675.976,166.804,59.647,429.006,335.627,239.668,126.029,12.042,3.285,61.642,44.358,29.879,15.038,1.1,0.225,1.539
35.0,4500,0.3,3.0,0.46941,0.35781,0.2756,0.19148,0.07413,0.05661,0.53543,0.40409,0.30921,0.21382,0.08074,0.06039,901.563,925.912,859.663,651.819,161.48,57.743,423.206,331.303,236.924,124.809,11.971,3.269,59.518,42.846,28.895,14.562,1.067,0.218,1.608
37.5,4500,0.3,3.0,0.48593,0.36957,0.2842,0.19717,0.07632,0.05837,0.55268,0.41624,0.31804,0.21961,0.08294,0.06215,857.731,883.505,822.953,626.15,155.816,55.718,416.795,326.516,233.883,123.455,11.892,3.252,57.26,41.238,27.847,14.055,1.032,0.211,1.65
40.0,4500,0.3,3.0,0.5048,0.38294,0.29395,0.20359,0.07877,0.06032,0.57241,0.43008,0.32804,0.22616,0.08541,0.06411,811.653,838.844,784.226,599.03,149.824,53.577,409.725,321.23,230.52,121.957,11.802,3.232,54.87,39.536,26.738,13.518,0.994,0.203,1.743
42.5,4500,0.3,3.0,0.52646,0.3982,0.30502,0.21086,0.08155,0.06253,0.59503,0.44585,0.33941,0.23357,0.0882,0.06633,763.5,792.076,743.591,570.523,143.515,51.322,401.949,315.406,226.811,120.303,11.703,3.209,52.356,37.743,25.569,12.952,0.955,0.195,1.771
45.0,4500,0.3,3.0,0.5514,0.41568,0.31765,0.21912,0.08467,0.06503,0.62109,0.46392,0.35237,0.24198,0.09134,0.06883,713.466,743.362,701.17,540.703,136.902,48.96,393.407,308.998,222.724,118.479,11.591,3.184,49.723,35.865,24.344,12.359,0.913,0.186,1.844
47.5,4500,0.3,3.0,0.58032,0.4358,0.33211,0.22853,0.08821,0.06786,0.65131,0.48473,0.36721,0.25157,0.0949,0.07169,661.762,692.883,657.095,509.645,130.0,46.494,384.037,301.956,218.227,116.47,11.467,3.155,46.978,33.905,23.063,11.739,0.87,0.178,1.898
50.0,4500,0.3,3.0,0.61411,0.45912,0.34877,0.23932,0.09223,0.07107,0.68661,0.50885,0.38431,0.26255,0.09895,0.07489,608.63,640.84,611.512,477.434,122.823,43.931,373.766,294.223,213.28,114.259,11.328,3.122,44.128,31.867,21.732,11.093,0.825,0.168,1.92
52.5,4500,0.3,3.0,0.65395,0.48639,0.36813,0.25177,0.09683,0.07474,0.72824,0.53705,0.40418,0.27524,0.10358,0.07859,554.339,587.458,564.583,444.161,115.387,41.277,362.512,285.733,207.842,111.826,11.173,3.085,41.182,29.759,20.351,10.423,0.779,0.159,1.964
55.0,4500,0.3,3.0,0.70149,0.5186,0.39083,0.26626,0.10212,0.07894,0.77791,0.57036,0.42748,0.29,0.1089,0.08281,499.197,532.993,516.493,409.929,107.707,38.536,350.182,276.412,201.862,109.148,10.999,3.042,38.149,27.585,18.926,9.731,0.73,0.149,1.952
57.5,4500,0.3,3.0,0.75903,0.55716,0.41776,0.28331,0.10825,0.08383,0.83803,0.61022,0.45511,0.30737,0.11507,0.08769,443.558,477.739,467.448,374.849,99.802,35.716,336.672,266.175,195.281,106.198,10.804,2.994,35.042,25.353,17.46,9.018,0.68,0.138,2.021
60.0,4500,0.3,3.0,0.82989,0.60402,0.45017,0.30363,0.11544,0.08951,0.91207,0.65869,0.48838,0.32807,0.1223,0.09341,387.833,422.039,417.689,339.049,91.69,32.823,321.857,254.92,188.032,102.946,10.585,2.938,31.872,23.072,15.958,8.285,0.629,0.128,2.072
62.5,4500,0.3,3.0,0.91907,0.66211,0.48988,0.32824,0.12396,0.0962,1.00525,0.71876,0.52913,0.35313,0.13088,0.10012,332.507,366.296,367.499,302.677,83.392,29.865,305.598,242.529,180.029,99.35,10.337,2.873,28.655,20.75,14.424,7.535,0.577,0.117,2.091
65.0,4500,0.3,3.0,1.03441,0.7359,0.53962,0.35864,0.13422,0.1042,1.12577,0.79507,0.58018,0.38411,0.1412,0.10815,278.156,310.995,317.216,265.906,74.929,26.851,287.728,228.862,171.176,95.365,10.057,2.798,25.411,18.4,12.866,6.771,0.523,0.106,2.085
67.5,4500,0.3,3.0,1.18881,0.83255,0.60368,0.39715,0.14682,0.11392,1.28709,0.89502,0.64592,0.42333,0.15387,0.11792,225.48,256.733,267.259,228.946,66.328,23.788,268.052,213.744,161.338,90.925,9.738,2.71,22.161,16.036,11.29,5.995,0.468,0.095,2.142
70.0,4500,0.3,3.0,1.40498,0.96432,0.68922,0.44751,0.16266,0.12596,1.51296,1.03127,0.73371,0.47464,0.16981,0.12997,175.334,204.254,218.158,192.064,57.617,20.689,246.341,196.966,150.359,85.951,9.372,2.606,18.933,13.676,9.706,5.21,0.412,0.083,2.137
72.5,4500,0.3,3.0,1.72642,1.15375,0.80899,0.51618,0.18324,0.14135,1.84883,1.22717,0.85663,0.54459,0.19051,0.14545,128.779,154.507,170.604,155.61,48.832,17.566,222.326,178.262,138.017,80.322,8.948,2.483,15.765,11.344,8.128,4.421,0.355,0.072,2.207
75.0,4500,0.3,3.0,2.24637,1.44691,0.98807,0.61534,0.21112,0.16183,2.39214,1.53034,1.04043,0.6456,0.21857,0.16599,87.124,108.725,125.528,120.064,40.02,14.435,195.713,157.315,124.031,73.88,8.449,2.336,12.7,9.071,6.572,3.633,0.298,0.06,2.211
77.5,4500,0.3,3.0,3.19869,1.95213,1.28232,0.77064,0.25126,0.19046,3.38725,2.05281,1.3424,0.80381,0.25897,0.1947,51.961,68.512,84.228,86.131,31.247,11.32,166.207,133.744,108.007,66.376,7.851,2.156,9.798,6.898,5.061,2.857,0.241,0.048,2.231
80.0,4500,0.3,3.0,5.32713,2.98457,1.84286,1.04642,0.31443,0.23435,5.61141,3.12054,1.91769,1.08475,0.32252,0.23871,25.088,35.913,48.537,54.894,22.619,8.257,133.647,107.185,89.447,57.442,7.112,1.935,7.132,4.883,3.632,2.104,0.183,0.036,2.207
10.0,4750,0.3,3.0,0.38388,0.2966,0.23062,0.16158,0.06262,0.0475,0.44532,0.34038,0.26284,0.18328,0.06916,0.05124,1192.588,1204.5,1099.028,818.649,198.048,70.882,457.814,357.249,253.46,132.279,12.402,3.367,73.274,52.743,35.414,17.765,1.295,0.265,0.874
12.5,4750,0.3,3.0,0.38738,0.29916,0.23254,0.16288,0.06313,0.0479,0.44898,0.34304,0.26481,0.1846,0.06967,0.05164,1177.618,1190.152,1086.711,810.099,196.174,70.211,456.188,356.046,252.701,131.945,12.384,3.363,72.536,52.218,35.072,17.599,1.283,0.263,0.943
15.0,4750,0.3,3.0,0.39173,0.30235,0.23492,0.16448,0.06375,0.04839,0.45352,0.34633,0.26725,0.18623,0.0703,0.05214,1159.406,1172.69,1071.716,799.686,193.892,69.395,454.178,354.558,251.763,131.53,12.361,3.358,71.638,51.578,34.654,17.396,1.269,0.26,1.051
17.5,4750,0.3,3.0,0.39699,0.30619,0.23778,0.16641,0.0645,0.04898,0.45901,0.3503,0.27019,0.1882,0.07105,0.05274,1138.0,1152.157,1054.076,787.432,191.205,68.433,451.774,352.776,250.639,131.034,12.333,3.352,70.58,50.824,34.163,17.158,1.252,0.257,1.09
20.0,4750,0.3,3.0,0.40321,0.31073,0.24116,0.16868,0.06539,0.04968,0.46551,0.35499,0.27366,0.19051,0.07194,0.05344,1113.463,1128.607,1033.834,773.364,188.119,67.329,448.959,350.689,249.321,130.451,12.301,3.345,69.365,49.958,33.598,16.884,1.233,0.253,1.195
22.5,4750,0.3,3.0,0.41047,0.31602,0.24509,0.17132,0.06642,0.0505,0.47309,0.36046,0.2777,0.1932,0.07298,0.05425,1085.863,1102.1,1011.037,757.511,184.64,66.084,445.715,348.281,247.799,129.777,12.264,3.337,67.995,48.982,32.961,16.575,1.211,0.248,1.241
25.0,4750,0.3,3.0,0.41887,0.32212,0.24962,0.17436,0.0676,0.05144,0.48186,0.36677,0.28234,0.1963,0.07416,0.05519,1055.281,1072.708,985.741,739.91,180.775,64.701,442.022,345.537,246.064,129.009,12.22,3.328,66.473,47.896,32.253,16.232,1.187,0.243,1.373
27.5,4750,0.3,3.0,0.42851,0.3291,0.2548,0.17782,0.06895,0.0525,0.49193,0.37399,0.28766,0.19982,0.07552,0.05627,1021.808,1040.509,958.006,720.597,176.531,63.183,437.853,342.436,244.1,128.138,12.171,3.317,64.801,46.704,31.476,15.855,1.161,0.238,1.434
30.0,4750,0.3,3.0,0.43954,0.33707,0.26069,0.18176,0.07047,0.05371,0.50344,0.38223,0.2937,0.20383,0.07705,0.05748,985.546,1005.592,927.902,699.616,171.918,61.533,433.183,338.958,241.896,127.16,12.115,3.305,62.982,45.407,30.63,15.444,1.132,0.232,1.463
32.5,4750,0.3,3.0,0.45212,0.34613,0.26737,0.18621,0.07219,0.05508,0.51658,0.3916,0.30056,0.20837,0.07879,0.05884,946.609,968.055,895.503,677.015,166.943,59.754,427.979,335.077,239.434,126.066,12.052,3.291,61.022,44.009,29.717,15.002,1.101,0.225,1.536
35.0,4750,0.3,3.0,0.46646,0.35643,0.27494,0.19124,0.07413,0.05663,0.53156,0.40223,0.30832,0.21349,0.08074,0.06041,905.123,928.008,860.895,652.843,161.618,57.85,422.206,330.766,236.696,124.849,11.981,3.276,58.922,42.511,28.739,14.527,1.068,0.219,1.621
37.5,4750,0.3,3.0,0.48283,0.36812,0.28351,0.19692,0.07632,0.05836,0.54865,0.41432,0.31712,0.21927,0.08294,0.06214,861.228,885.57,824.167,627.159,155.952,55.824,415.823,325.993,233.66,123.498,11.902,3.258,56.689,40.916,27.697,14.022,1.033,0.211,1.669
40.0,4750,0.3,3.0,0.50153,0.38141,0.29322,0.20333,0.07878,0.06032,0.56818,0.42807,0.32708,0.22581,0.08541,0.06412,815.079,840.875,785.421,600.021,149.958,53.681,408.785,320.722,230.304,122.003,11.813,3.238,54.326,39.229,26.595,13.487,0.995,0.204,1.72
42.5,4750,0.3,3.0,0.52298,0.39658,0.30426,0.21059,0.08155,0.06254,0.59058,0.44375,0.33841,0.2332,0.0882,0.06633,766.848,794.067,744.766,571.496,143.647,51.425,401.043,314.914,226.602,120.352,11.714,3.216,51.84,37.452,25.433,12.923,0.956,0.195,1.771
45.0,4750,0.3,3.0,0.54768,0.41395,0.31684,0.21883,0.08467,0.06502,0.61638,0.4617,0.35132,0.2416,0.09134,0.06883,716.727,745.311,702.321,541.654,137.033,49.061,392.537,308.524,222.522,118.531,11.602,3.19,49.236,35.589,24.214,12.331,0.914,0.187,1.824
47.5,4750,0.3,3.0,0.57631,0.43395,0.33125,0.22823,0.0882,0.06786,0.64628,0.48238,0.3661,0.25117,0.0949,0.07168,664.927,694.784,658.22,510.573,130.129,46.594,383.207,301.502,218.033,116.527,11.478,3.162,46.521,33.646,22.942,11.713,0.871,0.178,1.886
50.0,4750,0.3,3.0,0.60975,0.45713,0.34785,0.23899,0.09223,0.07107,0.6812,0.50634,0.38314,0.26213,0.09895,0.0749,611.688,642.687,612.609,478.337,122.949,44.03,372.978,293.789,213.096,114.319,11.34,3.129,43.703,31.626,21.618,11.069,0.826,0.169,1.902
52.5,4750,0.3,3.0,0.64917,0.48422,0.36713,0.25142,0.09683,0.07473,0.72237,0.53434,0.40293,0.27479,0.10358,0.07858,557.279,589.245,565.648,445.037,115.51,41.373,361.771,285.323,207.668,111.89,11.185,3.092,40.789,29.535,20.246,10.402,0.779,0.159,1.975
55.0,4750,0.3,3.0,0.69619,0.51621,0.38974,0.26588,0.10212,0.07895,0.77146,0.56742,0.42612,0.28952,0.1089,0.08281,502.007,534.714,517.523,410.774,107.828,38.63,349.491,276.026,201.698,109.217,11.011,3.05,37.789,27.38,18.829,9.712,0.731,0.149,2.016
57.5,4750,0.3,3.0,0.75307,0.55449,0.41655,0.28289,0.10825,0.08384,0.83086,0.60699,0.45364,0.30685,0.11506,0.08772,446.222,479.385,468.438,375.661,99.92,35.808,336.035,265.816,195.129,106.272,10.816,3.002,34.714,25.167,17.372,9.0,0.681,0.139,2.045
60.0,4750,0.3,3.0,0.82309,0.60102,0.44882,0.30317,0.11544,0.08951,0.90399,0.65509,0.48675,0.32751,0.1223,0.0934,390.335,423.601,418.635,339.825,91.804,32.913,321.279,254.591,187.893,103.025,10.598,2.946,31.578,22.904,15.878,8.27,0.63,0.128,2.035
62.5,4750,0.3,3.0,0.91116,0.65867,0.48835,0.32772,0.12396,0.09619,0.99597,0.71468,0.52731,0.35252,0.13087,0.10009,334.828,367.763,368.395,303.411,83.502,29.952,305.083,242.233,179.905,99.435,10.351,2.881,28.394,20.601,14.353,7.523,0.577,0.117,2.087
65.0,4750,0.3,3.0,1.025,0.73186,0.53785,0.35806,0.13422,0.10422,1.11484,0.79035,0.5781,0.38342,0.1412,0.10815,280.276,312.356,318.057,266.595,75.034,26.934,287.282,228.602,171.067,95.457,10.071,2.807,25.182,18.27,12.803,6.76,0.524,0.106,2.11
67.5,4750,0.3,3.0,1.17725,0.8277,0.60159,0.39647,0.14682,0.11392,1.27385,0.88943,0.64351,0.42254,0.15388,0.1179,227.376,257.972,268.036,229.584,66.428,23.868,267.679,213.523,161.247,91.023,9.753,2.719,21.964,15.925,11.236,5.986,0.469,0.095,2.152
70.0,4750,0.3,3.0,1.39024,0.95828,0.68668,0.44671,0.16266,0.12599,1.49629,1.02443,0.73083,0.47371,0.16981,0.13003,176.982,205.356,218.862,192.646,57.711,20.764,246.048,196.789,150.288,86.056,9.387,2.616,18.768,13.583,9.662,5.203,0.413,0.084,2.164
72.5,4750,0.3,3.0,1.70658,1.14588,0.80578,0.51519,0.18324,0.14136,1.82667,1.21837,0.85304,0.54347,0.19052,0.14544,130.153,155.455,171.225,156.128,48.919,17.636,222.117,178.132,137.969,80.435,8.964,2.493,15.629,11.269,8.092,4.416,0.356,0.072,2.138
75.0,4750,0.3,3.0,2.21752,1.43596,0.98376,0.61407,0.2111,0.1618,2.36028,1.51826,1.03567,0.64419,0.21856,0.16594,88.202,109.499,126.055,120.51,40.099,14.499,195.59,157.236,124.008,74.001,8.465,2.346,12.591,9.012,6.543,3.63,0.299,0.06,2.145
77.5,4750,0.3,3.0,3.1514,1.93531,1.27603,0.76888,0.25123,0.19047,3.33563,2.0345,1.33557,0.80188,0.25892,0.19469,52.728,69.094,84.646,86.495,31.318,11.377,166.167,133.718,108.011,66.504,7.868,2.167,9.714,6.854,5.04,2.855,0.241,0.048,2.208
80.0,4750,0.3,3.0,5.23259,2.95407,1.83235,1.0437,0.31443,0.23432,5.5093,3.08776,1.90644,1.08184,0.3225,0.23877,25.547,36.292,48.833,55.166,22.679,8.305,133.677,107.209,89.479,57.577,7.131,1.946,7.069,4.852,3.618,2.104,0.183,0.037,2.226
10.0,5000,0.3,3.0,0.3817,0.29555,0.23012,0.1614,0.06262,0.0475,0.44232,0.33892,0.26213,0.18301,0.06916,0.05125,1196.404,1206.694,1100.307,819.664,198.181,70.986,456.671,356.642,253.198,132.29,12.41,3.372,72.527,52.325,35.222,17.719,1.296,0.266,0.882
12.5,5000,0.3,3.0,0.38517,0.2981,0.23203,0.16269,0.06313,0.0479,0.44595,0.34155,0.26409,0.18433,0.06967,0.05164,1181.419,1192.339,1087.986,811.11,196.307,70.315,455.053,355.442,252.441,131.956,12.392,3.368,71.798,51.804,34.881,17.553,1.284,0.263,0.939
15.0,5000,0.3,3.0,0.38949,0.30128,0.2344,0.16429,0.06375,0.04839,0.45045,0.34483,0.26652,0.18596,0.0703,0.05215,1163.187,1174.868,1072.985,800.692,194.024,69.498,453.053,353.959,251.505,131.543,12.369,3.363,70.91,51.17,34.466,17.352,1.27,0.261,1.056
17.5,5000,0.3,3.0,0.39471,0.3051,0.23725,0.16621,0.0645,0.04898,0.4559,0.34878,0.26945,0.18792,0.07105,0.05273,1141.759,1154.324,1055.34,788.433,191.336,68.536,450.661,352.183,250.383,131.047,12.342,3.357,69.864,50.423,33.978,17.114,1.253,0.257,1.117
20.0,5000,0.3,3.0,0.40088,0.30962,0.24062,0.16848,0.06539,0.04968,0.46234,0.35345,0.27291,0.19023,0.07195,0.05343,1117.195,1130.761,1035.09,774.359,188.25,67.431,447.859,350.102,249.068,130.466,12.31,3.35,68.663,49.565,33.417,16.841,1.234,0.253,1.162
22.5,5000,0.3,3.0,0.40808,0.31488,0.24454,0.17112,0.06642,0.05049,0.46986,0.35889,0.27693,0.19292,0.07298,0.05426,1089.565,1104.24,1012.285,758.499,184.77,66.186,444.631,347.701,247.549,129.794,12.272,3.342,67.308,48.597,32.784,16.534,1.212,0.249,1.258
25.0,5000,0.3,3.0,0.41641,0.32095,0.24906,0.17415,0.0676,0.05143,0.47855,0.36516,0.28156,0.19601,0.07417,0.0552,1058.948,1074.831,986.979,740.889,180.904,64.803,440.955,344.965,245.817,129.027,12.229,3.333,65.803,47.521,32.08,16.191,1.188,0.244,1.365
27.5,5000,0.3,3.0,0.42597,0.3279,0.25422,0.17761,0.06895,0.05249,0.48853,0.37235,0.28686,0.19953,0.07552,0.05625,1025.436,1042.613,959.234,721.568,176.66,63.284,436.805,341.874,243.858,128.158,12.18,3.322,64.15,46.339,31.307,15.816,1.162,0.238,1.447
30.0,5000,0.3,3.0,0.43691,0.33583,0.26009,0.18154,0.07047,0.0537,0.49994,0.38054,0.29288,0.20353,0.07705,0.05747,989.13,1007.674,929.117,700.577,172.046,61.633,432.157,338.406,241.658,127.182,12.124,3.31,62.352,45.053,30.466,15.407,1.133,0.232,1.523
32.5,5000,0.3,3.0,0.44938,0.34484,0.26676,0.18598,0.0722,0.05508,0.51296,0.38985,0.29972,0.20806,0.07879,0.05886,950.143,970.113,896.706,677.964,167.07,59.853,426.976,334.536,239.201,126.091,12.062,3.297,60.413,43.667,29.558,14.965,1.102,0.226,1.569
35.0,5000,0.3,3.0,0.4636,0.35508,0.2743,0.19101,0.07414,0.05662,0.52781,0.40043,0.30746,0.21317,0.08075,0.0604,908.601,930.039,862.082,653.78,161.743,57.948,421.228,330.237,236.468,124.876,11.991,3.281,58.337,42.181,28.586,14.492,1.069,0.219,1.621
37.5,5000,0.3,3.0,0.47982,0.36671,0.28284,0.19668,0.07632,0.05837,0.54473,0.41245,0.31622,0.21895,0.08295,0.06216,864.645,887.571,825.338,628.081,156.077,55.921,414.873,325.478,233.438,123.528,11.912,3.264,56.129,40.601,27.551,13.989,1.034,0.212,1.672
40.0,5000,0.3,3.0,0.49835,0.37993,0.29252,0.20308,0.07878,0.06032,0.56408,0.42612,0.32615,0.22547,0.08541,0.06412,818.428,842.842,786.574,600.928,150.081,53.777,407.865,320.221,230.088,122.035,11.823,3.244,53.793,38.928,26.454,13.455,0.996,0.204,1.707
42.5,5000,0.3,3.0,0.5196,0.39501,0.30352,0.21033,0.08155,0.06254,0.58626,0.4417,0.33743,0.23285,0.0882,0.06634,770.121,795.998,745.898,572.386,143.768,51.52,400.156,314.43,226.392,120.388,11.724,3.222,51.334,37.166,25.3,12.893,0.957,0.196,1.764
