sunzen,elev,aot,wv,C_B2,C_B3,C_B4,C_B5,C_B6,C_B7,Ce_B2,Ce_B3,Ce_B4,Ce_B5,Ce_B6,Ce_B7,Edir_B2,Edir_B3,Edir_B4,Edir_B5,Edir_B6,Edir_B7,Edif_B2,Edif_B3,Edif_B4,Edif_B5,Edif_B6,Edif_B7,Eenv_B2,Eenv_B3,Eenv_B4,Eenv_B5,Eenv_B6,Eenv_B7,sec
67.5,3500,0.3,4.0,1.21942,0.84831,0.62315,0.37175,0.14963,0.11377,1.32279,0.91334,0.66766,0.39628,0.15707,0.11773,221.311,253.016,266.07,220.596,71.091,24.19,269.87,214.636,165.801,82.007,10.637,2.752,22.879,16.454,11.842,5.411,0.529,0.096,1.977
70.0,3500,0.3,4.0,1.44466,0.98414,0.71268,0.41837,0.16583,0.12583,1.55852,1.05395,0.75964,0.44373,0.17338,0.12982,171.602,200.829,216.62,185.878,61.721,21.053,247.906,197.643,154.381,77.765,10.235,2.649,19.54,14.021,10.172,4.714,0.466,0.084,1.998
72.5,3500,0.3,4.0,1.78078,1.17986,0.83841,0.48172,0.18688,0.14119,1.91031,1.25657,0.88882,0.50821,0.19457,0.14527,125.57,151.459,168.82,151.441,52.275,17.891,223.613,178.701,141.541,72.952,9.769,2.526,16.265,11.618,8.509,4.012,0.402,0.073,2.032
75.0,3500,0.3,4.0,2.32709,1.48376,1.02714,0.57283,0.21547,0.16164,2.48208,1.57117,1.08271,0.60095,0.22334,0.16578,84.526,106.147,123.637,117.702,42.804,14.718,196.7,157.497,126.992,67.423,9.223,2.379,13.1,9.278,6.871,3.31,0.337,0.061,2.035
77.5,3500,0.3,4.0,3.33424,2.00974,1.3389,0.71472,0.25664,0.19026,3.53617,2.11568,1.40301,0.74539,0.26478,0.1945,50.051,66.503,82.405,85.278,33.382,11.558,166.882,133.654,110.332,60.95,8.567,2.199,10.107,7.045,5.283,2.615,0.272,0.049,2.071
80.0,3500,0.3,4.0,5.6071,3.09154,1.93751,0.96462,0.32162,0.23408,5.91503,3.2356,2.01802,0.99975,0.33016,0.23846,23.902,34.555,47.0,55.137,24.125,8.446,134.021,106.828,91.063,53.186,7.759,1.977,7.36,4.978,3.784,1.937,0.206,0.037,2.163
10.0,4000,0.3,4.0,0.38644,0.2985,0.23538,0.15192,0.06365,0.04741,0.44948,0.34332,0.26879,0.17233,0.07043,0.05113,1191.918,1203.895,1109.509,769.12,212.965,71.84,460.603,359.362,261.153,116.843,13.556,3.406,75.14,53.959,37.074,15.703,1.444,0.267,0.812
12.5,4000,0.3,4.0,0.38998,0.30109,0.23734,0.15313,0.06417,0.04781,0.45318,0.346,0.27081,0.17357,0.07095,0.05153,1176.902,1189.5,1097.02,761.199,210.947,71.163,458.963,358.144,260.367,116.561,13.536,3.402,74.382,53.42,36.715,15.558,1.431,0.265,0.899
15.0,4000,0.3,4.0,0.39438,0.30431,0.23978,0.15463,0.0648,0.04829,0.45778,0.34933,0.27331,0.1751,0.07159,0.05202,1158.634,1171.98,1081.814,751.551,208.488,70.34,456.938,356.64,259.396,116.213,13.51,3.397,73.459,52.764,36.277,15.381,1.415,0.262,0.958
17.5,4000,0.3,4.0,0.39969,0.30818,0.24271,0.15644,0.06557,0.04888,0.46333,0.35334,0.27633,0.17694,0.07236,0.0526,1137.165,1151.38,1063.928,740.196,205.594,69.37,454.514,354.838,258.231,115.795,13.48,3.391,72.372,51.99,35.762,15.172,1.397,0.258,1.014
20.0,4000,0.3,4.0,0.40598,0.31277,0.24618,0.15857,0.06646,0.04959,0.46991,0.35808,0.27989,0.1791,0.07326,0.05333,1112.554,1127.754,1043.403,727.159,202.269,68.257,451.677,352.728,256.867,115.304,13.443,3.385,71.124,51.102,35.17,14.932,1.375,0.255,1.079
22.5,4000,0.3,4.0,0.41333,0.31811,0.25021,0.16104,0.0675,0.0504,0.47759,0.36361,0.28403,0.18162,0.07431,0.05413,1084.874,1101.164,1020.288,712.466,198.522,67.002,448.408,350.293,255.291,114.737,13.401,3.377,69.716,50.1,34.502,14.662,1.351,0.25,1.204
25.0,4000,0.3,4.0,0.42182,0.32427,0.25486,0.16389,0.0687,0.05134,0.48647,0.36999,0.2888,0.18452,0.07552,0.05507,1054.205,1071.68,994.639,696.151,194.358,65.607,444.685,347.519,253.494,114.09,13.353,3.368,68.151,48.987,33.759,14.361,1.324,0.245,1.229
27.5,4000,0.3,4.0,0.43158,0.33134,0.26017,0.16713,0.07007,0.05241,0.49667,0.37729,0.29426,0.18782,0.07689,0.05615,1020.639,1039.382,966.519,678.246,189.787,64.076,440.485,344.385,251.461,113.357,13.298,3.358,66.433,47.764,32.944,14.031,1.295,0.24,1.291
30.0,4000,0.3,4.0,0.44274,0.33939,0.26622,0.17082,0.07161,0.05361,0.50834,0.38562,0.30047,0.19157,0.07844,0.05736,984.277,1004.36,935.997,658.791,184.818,62.412,435.779,340.869,249.179,112.533,13.235,3.346,64.565,46.434,32.056,13.671,1.263,0.234,1.393
32.5,4000,0.3,4.0,0.45548,0.34855,0.27308,0.17499,0.07336,0.05497,0.52165,0.3951,0.30751,0.19581,0.0802,0.05871,945.237,966.713,903.151,637.828,179.46,60.617,430.536,336.947,246.629,111.611,13.165,3.332,62.551,44.999,31.099,13.283,1.228,0.227,1.465
35.0,4000,0.3,4.0,0.47001,0.35896,0.28085,0.17969,0.07532,0.05651,0.53684,0.40586,0.31549,0.2006,0.08218,0.06026,903.645,926.552,868.066,615.405,173.723,58.696,424.719,332.591,243.794,110.584,13.085,3.317,60.395,43.462,30.073,12.868,1.191,0.22,1.489
37.5,4000,0.3,4.0,0.48659,0.37078,0.28965,0.18501,0.07753,0.05825,0.55417,0.41809,0.32453,0.20601,0.0844,0.06201,859.642,883.998,830.835,591.57,167.621,56.651,418.29,327.768,240.651,109.444,12.996,3.3,58.101,41.827,28.981,12.425,1.152,0.213,1.536
40.0,4000,0.3,4.0,0.50554,0.38423,0.29963,0.19101,0.08002,0.06021,0.57399,0.43201,0.33478,0.21212,0.08691,0.06398,813.387,839.185,791.56,566.379,161.165,54.489,411.201,322.443,237.175,108.182,12.897,3.281,55.674,40.096,27.824,11.956,1.11,0.205,1.593
42.5,4000,0.3,4.0,0.52729,0.39958,0.31098,0.1978,0.08283,0.06242,0.59672,0.44789,0.34643,0.21903,0.08973,0.06619,765.051,792.262,750.354,539.89,154.368,52.212,403.403,316.576,233.342,106.788,12.786,3.259,53.121,38.274,26.606,11.462,1.066,0.197,1.702
45.0,4000,0.3,4.0,0.55235,0.41717,0.32391,0.2055,0.08599,0.06493,0.62292,0.46609,0.35972,0.22686,0.09291,0.06872,714.829,743.392,707.339,512.168,147.245,49.826,394.837,310.121,229.117,105.249,12.662,3.235,50.447,36.365,25.328,10.943,1.019,0.189,1.715
47.5,4000,0.3,4.0,0.58142,0.43742,0.33874,0.21427,0.08958,0.06775,0.65331,0.48704,0.37495,0.2358,0.09652,0.07155,662.935,692.756,662.651,483.279,139.809,47.335,385.441,303.028,224.468,103.554,12.524,3.207,47.66,34.372,23.993,10.401,0.971,0.18,1.81
50.0,4000,0.3,4.0,0.61538,0.46091,0.35584,0.22432,0.09366,0.07096,0.68881,0.51134,0.39251,0.24602,0.10063,0.07476,609.612,640.558,616.439,453.3,132.078,44.745,375.14,295.239,219.354,101.686,12.37,3.175,44.766,32.302,22.605,9.837,0.921,0.17,1.79
52.5,4000,0.3,4.0,0.65544,0.48837,0.37571,0.23592,0.09832,0.07463,0.73069,0.53975,0.41292,0.25782,0.10532,0.07846,555.13,587.026,568.871,422.31,124.068,42.062,363.855,286.688,213.731,99.63,12.198,3.139,41.775,30.159,21.166,9.251,0.869,0.161,1.822
55.0,4000,0.3,4.0,0.70326,0.52083,0.39903,0.2494,0.10367,0.07882,0.78068,0.57333,0.43686,0.27155,0.11071,0.08267,499.801,532.418,520.133,390.399,115.797,39.29,351.489,277.301,207.547,97.366,12.005,3.097,38.697,27.95,19.68,8.645,0.815,0.151,1.88
57.5,4000,0.3,4.0,0.76115,0.55969,0.4267,0.26524,0.10989,0.0837,0.84121,0.61352,0.46529,0.28767,0.11696,0.08755,443.981,477.032,470.44,357.666,107.282,36.438,337.938,266.989,200.739,94.869,11.789,3.05,35.542,25.682,18.152,8.021,0.759,0.14,1.868
60.0,4000,0.3,4.0,0.8325,0.60695,0.46005,0.28411,0.11718,0.08938,0.91579,0.66242,0.49954,0.30687,0.12431,0.09326,388.084,421.213,420.038,324.221,98.546,33.51,323.078,255.654,193.239,92.115,11.548,2.995,32.325,23.365,16.586,7.379,0.702,0.13,1.887
62.5,4000,0.3,4.0,0.92233,0.66556,0.50094,0.30692,0.12582,0.09608,1.00971,0.72305,0.54153,0.33008,0.133,0.09998,332.598,365.37,369.22,290.192,89.61,30.515,306.766,243.174,184.957,89.066,11.275,2.932,29.06,21.006,14.987,6.722,0.643,0.119,1.912
65.0,4000,0.3,4.0,1.03859,0.74004,0.55223,0.33506,0.13625,0.10407,1.13124,0.80011,0.5942,0.35872,0.14349,0.10801,278.104,309.994,318.334,255.728,80.498,27.461,288.835,229.409,175.792,85.684,10.968,2.858,25.767,18.62,13.362,6.051,0.583,0.108,1.937
67.5,4000,0.3,4.0,1.19432,0.83767,0.61837,0.37061,0.14905,0.11377,1.29404,0.90111,0.66213,0.3949,0.15638,0.11771,225.307,255.686,267.812,221.011,71.237,24.356,269.088,214.181,165.606,81.908,10.618,2.771,22.469,16.22,11.72,5.369,0.522,0.096,2.0
70.0,4000,0.3,4.0,1.41256,0.97089,0.70685,0.41699,0.16516,0.12584,1.5222,1.03892,0.753,0.4421,0.17258,0.12984,175.068,203.198,218.201,186.269,61.86,21.21,247.294,197.282,154.235,77.672,10.217,2.669,19.195,13.825,10.071,4.678,0.459,0.085,2.074
72.5,4000,0.3,4.0,1.73744,1.16258,0.831,0.48,0.1861,0.14121,1.86185,1.23724,0.88051,0.50624,0.19366,0.14526,128.454,153.489,170.216,151.803,52.406,18.037,223.181,178.443,141.45,72.866,9.753,2.547,15.981,11.46,8.427,3.982,0.396,0.073,2.074
75.0,4000,0.3,4.0,2.26378,1.45964,1.01718,0.57059,0.21451,0.16166,2.41212,1.54457,1.07171,0.59843,0.22225,0.16577,86.781,107.799,124.818,118.029,42.925,14.852,196.453,157.348,126.962,67.346,9.208,2.401,12.873,9.155,6.807,3.286,0.332,0.061,2.065
77.5,4000,0.3,4.0,3.22977,1.97253,1.32429,0.7116,0.25548,0.19029,3.42203,2.07519,1.38713,0.74194,0.26348,0.19448,51.648,67.739,83.341,85.561,33.49,11.677,166.811,133.617,110.368,60.885,8.556,2.222,9.93,6.954,5.237,2.596,0.268,0.049,2.061
80.0,4000,0.3,4.0,5.39608,3.02348,1.91284,0.95976,0.32011,0.23412,5.68693,3.16247,1.99159,0.99449,0.32853,0.23845,24.851,35.355,47.659,55.364,24.217,8.547,134.098,106.895,91.164,53.136,7.752,2.001,7.228,4.914,3.753,1.923,0.204,0.037,1.837
10.0,4500,0.3,4.0,0.38188,0.29629,0.23426,0.15159,0.06366,0.04741,0.44322,0.34021,0.26721,0.17186,0.07044,0.05113,1199.866,1208.551,1112.138,769.643,213.15,72.035,458.21,358.084,260.534,116.672,13.569,3.415,73.592,53.083,36.635,15.596,1.446,0.268,0.782
12.5,4500,0.3,4.0,0.38536,0.29886,0.23622,0.1528,0.06417,0.0478,0.44685,0.34287,0.26921,0.17309,0.07096,0.05153,1184.818,1194.14,1099.641,761.721,211.131,71.358,456.587,356.875,259.752,116.391,13.548,3.411,72.852,52.554,36.28,15.452,1.433,0.266,0.91
15.0,4500,0.3,4.0,0.38969,0.30204,0.23864,0.1543,0.06481,0.0483,0.45137,0.34616,0.27169,0.17461,0.0716,0.05203,1166.511,1176.601,1084.427,752.071,208.672,70.534,454.581,355.381,258.785,116.043,13.523,3.407,71.95,51.909,35.848,15.276,1.417,0.263,0.948
17.5,4500,0.3,4.0,0.39492,0.30588,0.24156,0.1561,0.06557,0.04889,0.45683,0.35013,0.27469,0.17644,0.07236,0.05261,1144.995,1155.978,1066.53,740.715,205.777,69.564,452.182,353.591,257.627,115.626,13.492,3.401,70.888,51.15,35.34,15.069,1.398,0.259,1.047
20.0,4500,0.3,4.0,0.40111,0.31042,0.245,0.15823,0.06647,0.04958,0.46329,0.35482,0.27823,0.17861,0.07327,0.05331,1120.33,1132.325,1045.992,727.677,202.452,68.45,449.373,351.494,256.269,115.137,13.456,3.394,69.668,50.277,34.755,14.831,1.377,0.255,1.097
22.5,4500,0.3,4.0,0.40833,0.3157,0.24901,0.16069,0.06751,0.05041,0.47084,0.36028,0.28234,0.18112,0.07432,0.05414,1092.586,1105.703,1022.863,712.982,198.703,67.194,446.135,349.075,254.7,114.571,13.414,3.387,68.293,49.293,34.096,14.562,1.353,0.251,1.169
25.0,4500,0.3,4.0,0.41668,0.3218,0.25362,0.16353,0.06871,0.05134,0.47956,0.36659,0.28708,0.184,0.07552,0.05508,1061.843,1076.182,997.198,696.664,194.539,65.799,442.449,346.318,252.911,113.925,13.366,3.378,66.764,48.2,33.363,14.264,1.326,0.246,1.232
27.5,4500,0.3,4.0,0.42627,0.32879,0.2589,0.16676,0.07007,0.05241,0.48957,0.37381,0.2925,0.1873,0.07689,0.05614,1028.195,1043.844,969.059,678.757,189.967,64.267,438.289,343.203,250.887,113.192,13.311,3.368,65.085,46.998,32.558,13.936,1.296,0.24,1.339
30.0,4500,0.3,4.0,0.43724,0.33675,0.2649,0.17044,0.07161,0.05361,0.50103,0.38205,0.29866,0.19103,0.07844,0.05735,991.741,1008.776,938.516,659.3,184.996,62.601,433.628,339.71,248.615,112.37,13.248,3.356,63.26,45.692,31.682,13.579,1.264,0.234,1.342
32.5,4500,0.3,4.0,0.44975,0.34581,0.27171,0.17459,0.07336,0.05498,0.51409,0.39141,0.30565,0.19526,0.08021,0.05873,952.597,971.077,905.646,638.334,179.637,60.805,428.433,335.811,246.077,111.449,13.178,3.343,61.291,44.282,30.737,13.194,1.23,0.228,1.433
35.0,4500,0.3,4.0,0.46402,0.3561,0.27943,0.17929,0.07532,0.05652,0.52899,0.40205,0.31358,0.20004,0.08219,0.06027,910.889,930.858,870.534,615.907,173.9,58.882,422.671,331.481,243.253,110.424,13.099,3.328,59.184,42.773,29.725,12.781,1.193,0.221,1.51
37.5,4500,0.3,4.0,0.48029,0.36779,0.28817,0.18458,0.07754,0.05825,0.54599,0.41414,0.32255,0.20543,0.08441,0.06202,866.758,888.24,833.273,592.069,167.796,56.837,416.299,326.686,240.124,109.286,13.011,3.311,56.941,41.166,28.646,12.342,1.153,0.214,1.547
40.0,4500,0.3,4.0,0.4989,0.38109,0.29808,0.19056,0.08002,0.06021,0.56542,0.42788,0.33272,0.21151,0.08691,0.06398,820.359,843.355,793.965,566.873,161.338,54.672,409.274,321.392,236.663,108.026,12.911,3.292,54.57,39.466,27.505,11.876,1.111,0.206,1.605
42.5,4500,0.3,4.0,0.52023,0.39626,0.30934,0.19733,0.08283,0.06243,0.58769,0.44357,0.34428,0.2184,0.08974,0.06621,771.865,796.352,752.721,540.38,154.539,52.394,401.545,315.559,232.845,106.634,12.801,3.271,52.073,37.676,26.302,11.385,1.067,0.198,1.664
45.0,4500,0.3,4.0,0.5448,0.41363,0.32218,0.20501,0.086,0.06491,0.61335,0.46153,0.35746,0.22621,0.09292,0.06869,721.467,747.392,709.665,512.652,147.414,50.005,393.054,309.141,228.638,105.097,12.677,3.246,49.459,35.8,25.041,10.87,1.021,0.189,1.726
47.5,4500,0.3,4.0,0.57328,0.43363,0.33689,0.21375,0.08959,0.06775,0.64309,0.4822,0.37257,0.23511,0.09654,0.07154,669.378,696.657,664.93,483.757,139.976,47.512,383.738,302.088,224.008,103.405,12.54,3.219,46.733,33.842,23.723,10.332,0.973,0.18,1.742
50.0,4500,0.3,4.0,0.60653,0.45681,0.35385,0.22377,0.09366,0.07095,0.67782,0.50617,0.38998,0.2453,0.10063,0.07476,615.839,644.349,618.666,453.771,132.243,44.92,373.525,294.342,218.915,101.54,12.386,3.187,43.903,31.807,22.352,9.772,0.922,0.171,1.772
52.5,4500,0.3,4.0,0.64574,0.4839,0.37355,0.23532,0.09832,0.07463,0.71876,0.53418,0.41021,0.25706,0.10532,0.07845,561.117,590.694,571.039,422.774,124.23,42.233,362.333,285.838,213.314,99.487,12.214,3.152,40.977,29.701,20.931,9.19,0.87,0.161,1.867
55.0,4500,0.3,4.0,0.69249,0.51591,0.39667,0.24875,0.10368,0.07884,0.76759,0.56728,0.43394,0.27073,0.11072,0.08267,505.522,535.948,522.235,390.854,115.955,39.458,350.07,276.502,207.154,97.226,12.022,3.111,37.964,27.529,19.464,8.589,0.816,0.151,1.884
57.5,4500,0.3,4.0,0.74905,0.55421,0.4241,0.26454,0.1099,0.08371,0.82666,0.60687,0.4621,0.28679,0.11697,0.08756,449.406,480.408,472.468,358.111,107.438,36.602,336.629,266.246,200.374,94.734,11.807,3.064,34.877,25.3,17.955,7.969,0.76,0.141,1.86
60.0,4500,0.3,4.0,0.81868,0.60076,0.45714,0.28333,0.11719,0.0894,0.89937,0.655,0.49602,0.30591,0.12431,0.09326,393.18,424.416,421.982,324.654,98.697,33.67,321.888,254.972,192.904,91.984,11.566,3.01,31.727,23.021,16.408,7.331,0.703,0.13,1.892
62.5,4500,0.3,4.0,0.90626,0.65845,0.49763,0.30604,0.12583,0.09609,0.99084,0.71465,0.5376,0.32903,0.133,0.09997,337.326,368.377,371.067,290.612,89.757,30.67,305.706,242.559,184.655,88.94,11.294,2.947,28.53,20.702,14.829,6.679,0.644,0.119,1.935
65.0,4500,0.3,4.0,1.01945,0.73172,0.5484,0.33406,0.13626,0.10409,1.10905,0.7904,0.58972,0.35754,0.1435,0.108,282.423,312.78,320.071,256.132,80.639,27.611,287.916,228.867,175.527,85.564,10.988,2.874,25.304,18.354,13.224,6.013,0.584,0.108,1.987
67.5,4500,0.3,4.0,1.17083,0.82766,0.61384,0.36945,0.14905,0.1138,1.26714,0.8896,0.6569,0.39355,0.15638,0.11776,229.171,258.223,269.423,221.397,71.373,24.499,268.32,213.721,165.383,81.795,10.638,2.788,22.071,15.993,11.602,5.335,0.523,0.097,1.995
70.0,4500,0.3,4.0,1.38258,0.95842,0.70133,0.41561,0.16517,0.12583,1.48828,1.02479,0.74672,0.44052,0.17261,0.12981,178.427,205.453,219.666,186.633,61.989,21.347,246.689,196.911,154.059,77.567,10.239,2.686,18.86,13.635,9.971,4.649,0.461,0.085,2.031
72.5,4500,0.3,4.0,1.69704,1.14633,0.82401,0.47832,0.18611,0.14121,1.81669,1.21908,0.87267,0.50433,0.19367,0.14528,131.257,155.426,171.512,152.14,52.527,18.165,222.748,178.17,141.327,72.771,9.776,2.565,15.705,11.306,8.346,3.958,0.397,0.074,2.042
75.0,4500,0.3,4.0,2.20491,1.43703,1.00777,0.56842,0.21454,0.16167,2.3471,1.51964,1.06133,0.59602,0.22227,0.16581,88.981,109.378,125.919,118.333,43.037,14.969,196.195,157.18,126.897,67.263,9.233,2.42,12.652,9.035,6.745,3.266,0.333,0.062,2.048
77.5,4500,0.3,4.0,3.13316,1.93771,1.31053,0.70861,0.25549,0.19029,3.31656,2.0373,1.37217,0.73867,0.2635,0.19453,53.213,68.925,84.215,85.824,33.59,11.782,166.725,133.557,110.366,60.816,8.582,2.242,9.759,6.864,5.191,2.58,0.269,0.05,2.092
80.0,4500,0.3,4.0,5.20186,2.96008,1.88964,0.95516,0.32008,0.23414,5.47712,3.09436,1.96671,0.98956,0.32852,0.23854,25.79,36.126,48.278,55.576,24.303,8.636,134.156,106.936,91.228,53.084,7.779,2.022,7.099,4.851,3.721,1.912,0.205,0.038,2.042
10.0,5000,0.3,4.0,0.3776,0.29421,0.23321,0.15128,0.06366,0.04741,0.43732,0.33729,0.2657,0.1714,0.07044,0.05114,1207.441,1212.931,1114.554,770.128,213.319,72.199,455.93,356.86,259.923,116.507,13.58,3.423,72.105,52.245,36.216,15.496,1.447,0.269,0.809
12.5,5000,0.3,4.0,0.38103,0.29675,0.23515,0.15249,0.06417,0.0478,0.44089,0.33991,0.26769,0.17263,0.07096,0.05152,1192.364,1198.505,1102.051,762.205,211.3,71.523,454.322,355.658,259.145,116.226,13.559,3.419,71.381,51.725,35.866,15.352,1.434,0.266,0.856
15.0,5000,0.3,4.0,0.38529,0.29991,0.23756,0.15398,0.06481,0.0483,0.44534,0.34317,0.27016,0.17415,0.0716,0.05202,1174.02,1180.948,1086.829,752.554,208.841,70.698,452.336,354.173,258.182,115.879,13.534,3.415,70.5,51.091,35.44,15.178,1.418,0.263,0.979
17.5,5000,0.3,4.0,0.39043,0.30371,0.24046,0.15578,0.06557,0.04889,0.45071,0.3471,0.27314,0.17598,0.07237,0.05262,1152.459,1160.304,1068.922,741.197,205.945,69.728,449.96,352.394,257.028,115.462,13.504,3.409,69.462,50.345,34.937,14.972,1.4,0.26,1.088
20.0,5000,0.3,4.0,0.39652,0.3082,0.24388,0.1579,0.06647,0.04958,0.45706,0.35174,0.27665,0.17813,0.07327,0.05331,1127.742,1136.625,1048.373,728.157,202.62,68.613,447.177,350.31,255.676,114.974,13.468,3.402,68.269,49.487,34.36,14.735,1.378,0.256,1.133
22.5,5000,0.3,4.0,0.40363,0.31344,0.24786,0.16036,0.06751,0.0504,0.46448,0.35715,0.28074,0.18064,0.07432,0.05413,1099.938,1109.974,1025.231,713.461,198.871,67.357,443.97,347.905,254.114,114.409,13.426,3.395,66.924,48.52,33.709,14.469,1.354,0.251,1.221
25.0,5000,0.3,4.0,0.41185,0.31947,0.25245,0.16319,0.06871,0.05133,0.47305,0.36339,0.28545,0.18352,0.07552,0.05506,1069.128,1080.42,999.551,697.141,194.706,65.96,440.318,345.165,252.333,113.764,13.378,3.386,65.43,47.446,32.986,14.172,1.327,0.246,1.253
27.5,5000,0.3,4.0,0.42128,0.32639,0.25769,0.16641,0.07007,0.0524,0.48289,0.37053,0.29083,0.1868,0.0769,0.05614,1035.401,1048.043,971.395,679.232,190.133,64.428,436.195,342.068,250.317,113.033,13.323,3.376,63.789,46.265,32.191,13.846,1.298,0.241,1.283
30.0,5000,0.3,4.0,0.43207,0.33427,0.26365,0.17008,0.07162,0.05362,0.49414,0.37868,0.29695,0.19052,0.07846,0.05736,998.861,1012.932,940.833,659.772,185.161,62.761,431.576,338.595,248.055,112.211,13.261,3.365,62.004,44.981,31.326,13.492,1.266,0.235,1.336
32.5,5000,0.3,4.0,0.44437,0.34324,0.27042,0.17422,0.07336,0.05498,0.50698,0.38794,0.3039,0.19474,0.08021,0.05874,959.619,975.186,907.941,638.804,179.801,60.964,426.428,334.719,245.527,111.292,13.191,3.352,60.079,43.596,30.392,13.109,1.231,0.229,1.407
35.0,5000,0.3,4.0,0.45839,0.35342,0.27809,0.1789,0.07533,0.05652,0.52161,0.39846,0.31176,0.1995,0.08219,0.06028,917.803,934.913,872.805,616.374,174.062,59.04,420.715,330.413,242.715,110.269,13.112,3.337,58.018,42.112,29.392,12.7,1.194,0.222,1.505
37.5,5000,0.3,4.0,0.47438,0.36498,0.28677,0.18418,0.07754,0.05825,0.53829,0.41041,0.32067,0.20488,0.08441,0.06201,873.55,892.234,835.517,592.532,167.957,56.994,414.399,325.645,239.598,109.132,13.024,3.32,55.825,40.533,28.327,12.263,1.154,0.214,1.557
40.0,5000,0.3,4.0,0.49265,0.37813,0.2966,0.19014,0.08003,0.06022,0.55735,0.42399,0.33077,0.21094,0.08692,0.064,827.017,847.283,796.178,567.332,161.497,54.828,407.433,320.38,236.15,107.874,12.925,3.302,53.506,38.862,27.2,11.801,1.113,0.207,1.614
42.5,5000,0.3,4.0,0.5136,0.39312,0.30779,0.19689,0.08283,0.06242,0.5792,0.43949,0.34224,0.21781,0.08974,0.06619,778.373,800.205,754.901,540.835,154.697,52.548,399.769,314.579,232.348,106.484,12.814,3.28,51.064,37.102,26.012,11.313,1.069,0.198,1.711
45.0,5000,0.3,4.0,0.53771,0.41029,0.32053,0.20454,0.086,0.06491,0.60435,0.45723,0.35532,0.22559,0.09293,0.0687,727.81,751.163,711.807,513.101,147.57,50.158,391.348,308.194,228.156,104.95,12.691,3.256,48.506,35.257,24.766,10.802,1.022,0.19,1.7
47.5,5000,0.3,4.0,0.56564,0.43005,0.33513,0.21326,0.08959,0.06775,0.63349,0.47764,0.37031,0.23446,0.09654,0.07154,675.537,700.336,667.03,484.201,140.13,47.663,382.109,301.179,223.544,103.26,12.554,3.229,45.839,33.332,23.464,10.267,0.974,0.181,1.738
50.0,5000,0.3,4.0,0.59823,0.45294,0.35196,0.22324,0.09366,0.07096,0.6675,0.5013,0.38758,0.24462,0.10064,0.07478,621.794,647.925,620.719,454.209,132.395,45.068,371.977,293.473,218.47,101.398,12.4,3.198,43.07,31.331,22.11,9.71,0.924,0.172,1.795
52.5,5000,0.3,4.0,0.63663,0.4797,0.37151,0.23475,0.09832,0.07464,0.70756,0.52894,0.40765,0.25633,0.10532,0.07846,566.847,594.154,573.038,423.204,124.379,42.379,360.874,285.013,212.891,99.348,12.229,3.163,40.206,29.26,20.707,9.133,0.871,0.162,1.88
55.0,5000,0.3,4.0,0.6824,0.51128,0.39444,0.24814,0.10369,0.07883,0.75531,0.56158,0.43117,0.26995,0.11072,0.08267,511.001,539.28,524.175,391.277,116.101,39.602,348.706,275.725,206.754,97.091,12.038,3.122,37.258,27.125,19.257,8.535,0.817,0.152,1.901
57.5,5000,0.3,4.0,0.73772,0.54906,0.42164,0.26387,0.1099,0.08372,0.81302,0.60061,0.45909,0.28595,0.11698,0.08758,454.605,483.596,474.339,358.524,107.58,36.742,335.37,265.521,199.999,94.602,11.823,3.076,34.234,24.932,17.766,7.919,0.762,0.142,1.857
60.0,5000,0.3,4.0,0.80575,0.59495,0.45438,0.28258,0.11719,0.08939,0.884,0.64803,0.4927,0.305,0.12432,0.09326,398.067,427.442,423.777,325.057,98.837,33.807,320.742,254.305,192.557,91.856,11.583,3.022,31.149,22.69,16.238,7.286,0.704,0.131,1.877
62.5,5000,0.3,4.0,0.89123,0.65178,0.49451,0.30521,0.12584,0.09609,0.97318,0.70676,0.53388,0.32802,0.13303,0.09999,341.866,371.221,372.774,291.002,89.892,30.804,304.681,241.955,184.34,88.817,11.312,2.96,28.017,20.408,14.677,6.638,0.646,0.12,1.928
65.0,5000,0.3,4.0,1.00156,0.7239,0.54479,0.33312,0.13626,0.10408,1.08829,0.78128,0.58549,0.35641,0.14351,0.10801,286.576,315.418,321.678,256.508,80.77,27.739,287.024,228.332,175.247,85.447,11.006,2.887,24.855,18.098,13.091,5.976,0.585,0.109,2.001
67.5,5000,0.3,4.0,1.14891,0.81827,0.60957,0.36836,0.14905,0.1138,1.24202,0.87878,0.65197,0.39227,0.15638,0.11774,232.892,260.627,270.915,221.755,71.498,24.623,267.571,213.262,165.141,81.685,10.657,2.802,21.685,15.773,11.487,5.303,0.524,0.097,2.032
70.0,5000,0.3,4.0,1.35463,0.94674,0.69612,0.41431,0.16518,0.12584,1.45665,1.01154,0.7408,0.43903,0.17262,0.12985,181.669,207.593,221.025,186.971,62.108,21.464,246.094,196.537,153.861,77.464,10.259,2.701,18.535,13.452,9.875,4.621,0.462,0.086,2.011
72.5,5000,0.3,4.0,1.65946,1.13112,0.8174,0.47672,0.18612,0.14123,1.77469,1.20206,0.86527,0.50252,0.19368,0.14528,133.969,157.267,172.717,152.453,52.639,18.275,222.316,177.888,141.179,72.677,9.797,2.581,15.438,11.156,8.268,3.934,0.398,0.074,2.002
